id_cliente,ltv_12m,ltv_historico,recencia_dias,freq_compras_ano,ticket_medio,num_produtos_distintos,nps_score,tempo_cliente_anos,canal_principal,segmento,porte,qtd_reclamacoes_ano
1328,88837.53,69341.27,23,18,2663.55,7,8,1.7,Presencial,C,Micro,0
1329,407646.64,364202.72,32,16,2059.93,6,6,13.0,Presencial,C,Micro,0
1330,120819.95,178926.63,32,16,3294.95,7,7,4.0,Digital,C,Grande,0
1331,88128.32,196678.4,32,16,1844.46,4,7,7.8,Presencial,C,Medio,0
1332,3748.49,2077.05,101,5,1763.67,2,6,0.3,Digital,A,Medio,3
1333,5458.21,2775.3,89,8,1219.41,3,5,0.4,Digital,A,Micro,2
1334,22343.63,29318.44,89,5,2445.71,1,5,2.8,Digital,A,Micro,0
1335,2454.0,3423.53,101,3,858.23,1,5,1.9,Digital,A,Grande,2
1336,175.03,200.0,96,3,292.09,1,6,0.2,Presencial,A,Micro,2
1337,217214.74,235258.07,25,22,3818.39,11,5,3.3,Telefone,B,Medio,0
1338,167978.21,208767.3,16,11,3200.11,10,9,7.0,Presencial,B,Micro,0
1339,35491.51,47481.01,26,15,2173.61,6,7,1.7,Digital,C,Medio,0
1340,51595.32,50728.1,20,14,3576.41,11,5,1.2,Digital,B,Grande,1
1341,434426.8,563157.18,32,19,2682.74,4,8,13.0,Presencial,C,Medio,1
1342,2317.7,4926.46,103,4,571.01,1,3,2.3,Digital,A,Micro,3
1343,14673.59,22789.74,97,6,1098.91,2,1,4.1,Digital,A,Medio,6
1344,41328.97,38316.89,27,20,2023.38,6,6,1.1,Telefone,B,Medio,1
1345,581.04,601.23,95,4,697.56,1,3,0.3,Digital,A,Micro,2
1346,3383.69,2714.3,111,2,1500.6,3,6,1.4,Digital,A,Grande,2
1347,8445.34,9373.1,105,8,931.75,2,5,1.5,Digital,A,Medio,0
1348,4037.53,4940.88,85,4,726.06,2,7,2.0,Presencial,A,Grande,3
1349,282273.15,443318.06,28,15,3222.28,8,5,10.8,Telefone,B,Medio,1
1350,189673.77,424348.65,25,15,4752.13,7,7,7.0,Telefone,B,Micro,1
1351,69025.32,122452.35,30,16,1994.25,8,7,4.5,Digital,B,Micro,1
1352,26944.31,9067.52,28,19,2987.1,3,5,0.2,Digital,B,Micro,0
1353,120064.6,232682.39,39,23,1122.11,8,8,10.6,Telefone,B,Grande,1
1354,6850.96,6696.05,99,3,1233.97,1,6,1.9,Digital,A,Medio,0
1355,4382.27,4750.86,101,6,713.17,4,1,1.4,Telefone,A,Medio,2
1356,4682.21,6395.61,92,2,1075.32,2,5,3.7,Digital,A,Micro,3
1357,413244.74,568761.92,30,30,3781.54,7,8,5.9,Digital,B,Micro,3
1358,18866.51,8668.59,27,17,1493.24,6,6,0.4,Digital,B,Medio,0
1359,259054.07,298455.88,34,22,2350.74,4,4,6.8,Telefone,B,Medio,0
1360,3055.46,1274.96,102,5,806.63,2,6,0.2,Presencial,A,Micro,1
1361,39533.19,78864.14,27,21,2011.86,4,5,2.2,Digital,B,Medio,0
1362,30605.51,22365.04,32,26,1688.17,5,6,0.6,Digital,B,Micro,3
1363,36003.79,45025.86,26,27,2438.88,7,9,0.8,Telefone,B,Micro,1
1364,53728.51,46664.8,31,14,3980.64,12,6,1.0,Digital,B,Medio,1
1365,40794.02,85429.96,33,25,2013.34,6,7,2.0,Presencial,B,Micro,0
1366,410040.49,447087.25,36,17,2794.12,6,7,11.1,Digital,B,Grande,1
1367,28518.75,23996.64,24,20,628.92,8,7,2.3,Telefone,B,Micro,1
1368,3543.82,5248.64,89,1,756.88,2,3,10.0,Digital,A,Micro,3
1369,27344.54,13136.44,29,15,2692.45,5,6,0.4,Telefone,B,Micro,0
1370,649.11,200.0,98,5,850.09,1,3,0.2,Digital,A,Medio,2
1371,17887.22,20657.86,90,5,980.48,2,5,4.9,Digital,A,Micro,1
1372,215348.05,383608.38,28,18,1312.51,11,7,19.1,Telefone,C,Medio,1
1373,203817.81,240717.18,37,17,1773.18,14,10,9.4,Telefone,C,Micro,0
1374,6717.28,4522.76,102,4,880.09,2,4,1.8,Digital,A,Micro,0
1375,229685.24,234045.76,24,18,2044.56,10,8,7.5,Digital,B,Micro,0
1376,22256.75,32204.07,106,7,1613.45,2,3,3.4,Presencial,A,Medio,2
1377,309981.46,342207.31,27,17,5771.72,10,7,4.1,Telefone,B,Grande,1
1378,20721.8,9761.49,32,17,1649.33,6,6,0.4,Telefone,C,Micro,0
1379,52365.03,60488.55,32,19,1800.03,7,9,2.1,Presencial,C,Medio,0
1380,78624.24,93527.68,27,23,3662.1,5,3,1.3,Presencial,B,Grande,1
1381,5351.25,8774.07,97,2,894.56,1,3,5.7,Digital,A,Micro,0
1382,82598.92,131759.44,31,20,2274.51,9,8,3.4,Digital,B,Medio,1
1383,7189.14,11027.96,88,2,1228.25,3,2,5.3,Digital,A,Micro,2
1384,65068.55,70907.68,20,16,1445.26,3,9,3.6,Digital,C,Grande,0
1385,98502.98,72605.85,26,20,8571.68,6,4,0.5,Digital,C,Medio,0
1386,138199.98,339782.14,26,20,3025.76,4,5,6.6,Presencial,B,Grande,0
1387,6423.84,5843.95,82,1,1980.9,2,5,3.4,Digital,A,Medio,1
1388,9355.12,15636.71,91,5,1916.14,1,0,1.9,Digital,A,Micro,0
1389,1569.86,869.92,102,7,647.46,1,7,0.2,Digital,A,Grande,3
1390,52223.92,118377.56,23,14,1419.42,10,6,7.0,Telefone,C,Micro,1
1391,162570.99,214687.85,21,22,1643.31,7,9,7.0,Telefone,B,Micro,0
1392,1550.84,973.78,91,4,363.27,1,5,1.1,Digital,A,Medio,1
1393,55483.39,53963.13,42,20,3526.4,13,6,0.9,Presencial,B,Medio,1
1394,13177.67,5868.34,40,11,1687.98,5,4,0.4,Presencial,C,Grande,0
1395,3767.97,1031.7,84,3,1168.11,4,6,0.6,Digital,A,Micro,1
1396,52001.85,70785.04,26,14,1861.24,5,7,3.2,Presencial,C,Medio,0
1397,144609.01,330829.71,17,17,1147.04,6,7,20.0,Telefone,C,Medio,0
1398,257681.65,389744.57,25,21,7796.07,2,7,2.8,Presencial,C,Micro,3
1399,94831.47,197433.33,28,22,1628.83,2,6,6.5,Digital,B,Micro,2
1400,3115.66,4043.82,95,2,752.74,1,6,3.3,Presencial,A,Micro,3
1401,9732.45,13133.74,95,2,892.09,1,6,8.4,Digital,A,Micro,2
1402,27787.14,32009.27,112,5,1814.46,2,5,4.1,Digital,A,Grande,2
1403,7733.77,12848.09,91,3,716.88,1,0,7.0,Telefone,A,Medio,1
1404,78660.24,94216.8,24,13,1413.01,7,6,6.0,Digital,B,Medio,2
1405,362178.65,634846.73,26,24,1554.24,7,5,20.0,Presencial,B,Grande,3
1406,57396.19,56320.29,34,16,1859.65,9,4,2.2,Digital,C,Micro,1
1407,710.68,1624.81,99,3,797.03,1,3,0.9,Digital,A,Medio,3
1408,44828.52,70743.24,22,14,2496.64,6,7,2.4,Telefone,B,Micro,0
1409,119238.85,172762.81,22,11,3187.02,4,7,5.8,Digital,B,Grande,0
1410,2437.8,294465.83,28,20,3763.63,7,9,4.6,Telefone,B,Micro,0
1411,34178.39,14728.16,36,16,3392.16,8,7,0.3,Digital,C,Grande,1
1412,17680.32,10315.61,30,15,1885.18,3,4,0.4,Presencial,B,Micro,1
1413,26361.82,7768.79,28,17,2828.26,10,6,0.2,Presencial,C,Micro,0
1414,4429.17,2402.2,88,3,1153.05,2,6,0.7,Digital,A,Medio,0
1415,66925.48,149969.81,22,11,2377.91,5,5,6.8,Digital,B,Micro,1
1416,5315.67,5590.76,87,6,654.21,1,4,1.5,Digital,A,Medio,4
1417,8980.79,5991.25,92,5,967.63,3,6,1.5,Digital,A,Micro,0
1418,5670.23,4831.24,94,7,854.54,2,5,1.1,Telefone,A,Medio,1
1419,1573.57,1928.98,85,5,1589.12,1,5,0.2,Digital,A,Micro,6
1420,1248.79,886.12,76,1,723.92,5,6,1.8,Digital,A,Micro,5
1421,1916.81,2800.54,97,4,753.22,1,7,1.0,Digital,A,Micro,4
1422,1069.65,2102.76,103,6,1302.59,1,2,0.2,Digital,A,Medio,4
1423,34611.77,48244.28,29,12,2761.62,6,7,1.7,Digital,C,Micro,0
1424,2850.54,6117.37,106,6,1390.92,1,3,0.8,Digital,A,Micro,2
1425,47551.59,50432.85,27,21,2783.88,5,7,1.0,Telefone,B,Micro,0
1426,3585.41,1610.19,113,4,723.11,5,4,0.4,Digital,A,Micro,1
1427,77921.69,75663.1,38,14,6318.95,4,9,1.0,Telefone,C,Medio,2
1428,77456.64,107393.09,31,18,1264.1,8,7,5.6,Telefone,C,Grande,0
1429,96374.42,265849.51,29,18,2985.17,6,6,5.8,Digital,B,Micro,3
1430,89548.73,218483.24,23,20,2425.43,6,6,5.3,Digital,B,Medio,1
1431,680.63,4230.74,103,6,545.58,1,5,1.5,Presencial,A,Medio,5
1432,30576.89,20564.59,25,14,3487.32,4,8,0.5,Telefone,C,Micro,1
1433,316761.66,521301.6,28,15,3384.1,7,6,12.1,Presencial,C,Medio,1
1434,148868.65,184264.85,23,15,4117.13,4,5,3.5,Telefone,C,Micro,0
1435,82862.17,139545.35,26,19,3314.1,7,5,2.6,Telefone,B,Medio,1
1436,2669.5,1751.55,85,2,910.57,2,3,1.4,Digital,A,Micro,1
1437,86077.98,79086.66,35,9,9367.38,8,9,1.1,Presencial,C,Medio,1
1438,6646.51,7169.62,98,5,490.27,2,2,3.6,Digital,A,Medio,1
1439,90235.11,134633.11,29,18,3379.7,11,6,2.6,Presencial,B,Micro,2
1440,2934.46,1962.26,105,2,1168.52,3,3,1.0,Presencial,A,Micro,0
1441,45304.92,42524.67,30,8,4595.82,6,9,1.4,Presencial,C,Grande,1
1442,4038.53,5466.22,85,4,1275.55,2,3,1.1,Digital,A,Micro,1
1443,3434.82,2866.19,96,3,1145.32,2,5,0.7,Digital,A,Medio,2
1444,90956.26,131888.21,26,16,2964.11,4,8,3.3,Presencial,B,Grande,1
1445,181296.39,270212.78,35,16,3427.29,6,6,5.8,Digital,B,Medio,0
1446,954839.4,1223844.19,26,17,5610.3,5,7,15.1,Presencial,B,Medio,1
1447,4880.07,4283.65,99,7,538.23,1,8,1.1,Presencial,A,Medio,2
1448,15171.64,20964.77,95,4,531.86,1,2,11.2,Digital,A,Grande,1
1449,139790.38,121444.25,19,18,1803.78,2,7,4.4,Presencial,B,Medio,2
1450,25642.42,18858.3,23,18,1544.56,9,8,0.8,Presencial,C,Medio,0
1451,56953.21,103915.06,27,20,3384.2,4,7,1.8,Digital,C,Micro,0
1452,114707.2,175753.0,38,16,3916.97,10,6,3.3,Presencial,B,Grande,0
1453,59619.0,83078.31,31,11,1510.0,7,6,5.9,Digital,C,Medio,0
1454,26143.44,26526.62,32,16,1367.95,6,8,1.4,Presencial,B,Micro,0
1455,84829.51,118320.15,33,19,1916.38,12,8,3.8,Presencial,B,Grande,1
1456,63020.54,133091.36,35,21,1288.26,6,8,5.8,Presencial,B,Medio,1
1457,73751.03,95932.71,35,24,1553.23,6,7,3.0,Presencial,B,Micro,2
1458,846793.4,912419.03,24,23,4713.23,6,7,9.9,Telefone,B,Medio,0
1459,43445.32,198773.55,29,11,2079.59,8,6,10.2,Digital,B,Micro,1
1460,14479.59,25530.36,112,4,1620.02,1,2,4.6,Digital,A,Grande,3
1461,1692.27,1708.78,84,4,654.06,1,4,0.8,Digital,A,Micro,3
1462,3828.85,2772.6,92,4,439.96,1,5,2.1,Digital,A,Medio,0
1463,21328.25,8163.25,29,14,2960.38,5,6,0.2,Telefone,B,Medio,0
1464,729.8,2258.53,119,2,638.39,3,4,2.9,Digital,A,Micro,4
1465,1997.32,2863.28,93,1,1077.74,3,2,3.3,Digital,A,Grande,2
1466,273879.94,478761.37,30,29,3885.53,4,7,5.0,Digital,B,Medio,0
1467,231423.73,303563.93,25,20,5589.33,5,6,3.2,Presencial,B,Micro,4
1468,24960.82,20882.3,32,13,2716.52,9,6,0.7,Digital,B,Medio,1
1469,101292.51,85740.28,30,14,8166.85,4,8,0.9,Presencial,B,Grande,2
1470,436875.35,725243.87,34,25,3555.25,12,6,9.6,Telefone,C,Micro,1
1471,473197.92,445906.76,31,20,2594.75,2,6,10.1,Telefone,C,Micro,2
1472,235034.01,297841.82,30,17,3680.2,6,8,5.6,Digital,C,Micro,0
1473,37475.76,36943.18,21,8,1016.9,6,7,5.5,Digital,B,Micro,1
1474,6767.74,10101.79,96,4,863.96,1,4,3.4,Digital,A,Medio,5
1475,28377.15,27779.97,26,22,1316.23,3,7,1.1,Telefone,C,Medio,0
1476,7009.77,14772.89,82,5,1499.28,2,2,2.3,Telefone,A,Micro,3
1477,4243.94,1923.01,89,8,1128.38,1,4,0.2,Presencial,A,Micro,0
1478,72109.14,70096.09,25,14,1513.01,4,6,3.9,Digital,B,Micro,1
1479,1894.59,4675.21,72,5,333.24,1,7,2.9,Digital,A,Grande,4
1480,240928.9,755374.64,31,19,3055.09,8,7,15.3,Presencial,C,Micro,3
1481,118768.76,191772.6,29,20,1211.64,5,7,9.3,Digital,B,Grande,1
1482,64889.46,64725.46,22,20,2517.97,1,6,1.5,Telefone,B,Medio,0
1483,331712.21,477857.89,29,19,6163.64,3,4,4.8,Presencial,B,Micro,0
1484,463534.33,476608.07,32,13,3362.69,3,8,12.8,Presencial,B,Grande,0
1485,3758.28,3180.73,71,6,486.05,1,6,1.4,Digital,A,Medio,2
1486,75733.64,110785.68,19,16,2322.3,5,7,3.5,Digital,B,Medio,0
1487,93616.87,138211.45,26,18,3006.51,4,6,3.0,Digital,B,Grande,0
1488,106197.39,111742.09,24,21,2407.81,6,7,2.6,Telefone,B,Micro,0
1489,365637.95,603069.71,31,26,3032.49,5,9,9.0,Presencial,B,Micro,1
1490,15032.86,31751.75,76,6,962.21,1,4,6.3,Presencial,A,Medio,2
1491,8803.27,14210.93,91,7,856.08,2,4,2.9,Digital,A,Micro,3
1492,3112.38,3958.16,111,6,459.96,2,10,1.6,Digital,A,Micro,3
1493,2318.63,1112.81,69,5,869.38,1,6,0.2,Digital,A,Micro,2
1494,112052.96,143417.25,27,23,2807.85,9,8,2.6,Presencial,C,Micro,0
1495,75603.52,88250.11,36,11,1488.25,6,8,6.3,Presencial,C,Medio,0
1496,45072.0,52132.65,37,17,3266.44,7,9,1.1,Telefone,B,Micro,1
1497,75129.91,172776.17,37,20,1961.18,3,7,5.2,Telefone,B,Medio,0
1498,137260.98,317638.3,19,19,3393.92,1,5,5.8,Digital,B,Medio,1
1499,1794.65,553.24,98,5,979.47,1,6,0.2,Presencial,A,Micro,2
1500,1226.72,2082.76,89,5,496.34,1,4,1.4,Presencial,A,Micro,2
1501,147714.22,504587.2,31,28,3652.6,5,6,5.8,Presencial,C,Medio,2
1502,63334.44,69178.85,26,16,1662.08,5,6,3.1,Presencial,B,Micro,0
1503,109765.8,116559.51,28,26,2527.9,9,8,2.1,Digital,C,Medio,0
1504,5541.7,4290.38,95,5,1672.02,1,5,0.6,Telefone,A,Grande,1
1505,311273.39,611352.22,20,16,2369.3,15,5,19.0,Telefone,B,Micro,1
1506,21257.22,23806.06,99,9,789.36,2,8,4.1,Digital,A,Medio,1
1507,3261.27,4993.61,81,4,680.62,1,3,1.5,Digital,A,Medio,2
1508,30371.44,42688.74,30,16,1010.05,7,4,3.1,Telefone,B,Micro,0
1509,665.42,200.0,108,6,523.09,2,6,0.2,Digital,A,Grande,3
1510,365.54,552.01,106,3,894.8,2,4,0.2,Presencial,A,Grande,3
1511,0.0,2063.94,94,6,681.46,1,2,0.7,Digital,A,Micro,6
1512,7410.04,10860.2,103,5,1349.59,1,4,2.0,Digital,A,Medio,1
1513,93026.92,69225.85,25,14,1854.63,3,5,3.1,Digital,B,Grande,2
1514,14048.49,3917.09,32,15,1623.6,5,6,0.2,Presencial,B,Grande,0
1515,4230.76,4432.89,82,4,1269.37,1,3,1.2,Telefone,A,Medio,0
1516,3978.95,1507.38,99,7,948.3,1,4,0.3,Digital,A,Medio,1
1517,4654.0,4364.12,97,2,740.89,1,4,3.8,Presencial,A,Micro,1
1518,115980.74,140081.48,20,22,857.19,11,7,8.7,Telefone,B,Grande,3
1519,9446.54,10329.61,83,5,696.41,1,4,3.3,Telefone,A,Micro,0
1520,28070.19,52866.98,39,15,3459.97,7,7,1.2,Presencial,B,Medio,1
1521,4039.45,4984.52,85,3,592.23,1,6,3.4,Digital,A,Micro,1
1522,24499.85,34557.12,89,6,1130.86,1,1,5.9,Digital,A,Micro,3
1523,228525.71,306553.18,20,27,3926.34,5,5,3.4,Presencial,C,Micro,0
1524,32752.86,48434.46,32,17,1161.11,7,5,2.9,Telefone,B,Grande,0
1525,4971.9,6502.96,103,6,820.52,1,3,1.8,Presencial,A,Micro,1
1526,106064.52,147836.9,23,15,1930.63,9,4,6.0,Presencial,C,Medio,0
1527,24647.28,18264.83,23,18,1735.18,7,6,0.7,Digital,B,Micro,0
1528,21489.81,8316.42,27,15,2074.21,7,6,0.3,Telefone,C,Micro,1
1529,242968.88,369519.12,19,12,4965.1,2,7,7.3,Digital,B,Micro,2
1530,70273.65,114494.12,29,18,1357.52,8,4,5.5,Telefone,B,Medio,1
1531,77927.66,123301.55,20,23,1793.49,9,7,3.5,Digital,C,Micro,0
1532,3982.8,7674.32,91,4,1498.29,1,2,1.7,Digital,A,Micro,2
1533,22065.67,64218.18,34,13,1711.54,3,4,3.4,Presencial,B,Micro,1
1534,81453.64,105454.41,29,16,2686.68,4,5,2.9,Telefone,B,Micro,0
1535,140.04,1086.58,83,6,926.79,3,4,0.2,Presencial,A,Grande,7
1536,34226.62,49784.88,82,3,2689.26,2,5,7.2,Digital,A,Grande,2
1537,28061.73,40364.45,103,6,2136.35,1,5,3.7,Telefone,A,Micro,5
1538,270500.2,354797.61,25,20,3542.46,11,7,5.9,Telefone,B,Medio,0
1539,115561.99,176697.07,29,13,2578.55,2,5,6.2,Telefone,B,Grande,0
1540,46466.11,36786.14,30,8,2207.75,5,4,2.4,Digital,B,Micro,0
1541,0.0,2938.32,123,4,399.04,2,0,1.7,Digital,A,Medio,3
1542,111295.83,129984.37,42,16,4154.51,6,5,2.3,Presencial,B,Grande,0
1543,165445.04,164066.72,35,18,2824.55,9,5,3.8,Digital,C,Micro,1
1544,177165.68,327291.42,30,23,5586.08,6,8,3.0,Telefone,B,Micro,0
1545,272934.61,826341.91,32,13,6794.8,4,7,11.0,Digital,B,Grande,1
1546,90381.06,243769.46,34,15,3192.93,3,6,6.0,Presencial,B,Medio,0
1547,195861.81,314114.19,34,17,1904.31,8,5,11.4,Digital,C,Micro,1
1548,126714.78,239810.44,30,13,3504.62,5,7,6.2,Digital,B,Micro,3
1549,534848.94,729987.68,30,11,4408.88,8,7,17.7,Digital,C,Micro,1
1550,119181.57,174593.56,24,15,2733.24,8,5,5.0,Presencial,B,Medio,1
1551,181227.14,293412.25,34,16,1300.87,4,4,16.6,Presencial,C,Medio,0
1552,303.83,1096.81,112,2,850.71,2,1,0.4,Presencial,A,Grande,1
1553,11720.77,21396.74,94,6,1068.49,2,8,3.8,Digital,A,Micro,4
1554,2784.36,3349.28,94,7,563.06,1,4,1.0,Telefone,A,Medio,2
1555,1162186.08,1099257.75,30,19,3402.71,4,9,20.0,Presencial,C,Medio,0
1556,38185.57,39458.74,31,16,1042.36,5,7,2.7,Telefone,B,Micro,2
1557,8958.0,9859.48,102,2,1089.74,1,3,5.5,Digital,A,Micro,0
1558,13684.92,17565.59,89,7,678.89,1,6,4.5,Digital,A,Grande,3
1559,72633.92,101363.28,29,14,1637.24,6,4,5.2,Digital,C,Grande,0
1560,72158.27,100678.67,34,18,3469.8,4,7,1.9,Digital,C,Medio,1
1561,75978.41,150860.56,33,10,2827.03,7,9,6.3,Telefone,B,Medio,0
1562,136003.02,263170.31,35,23,729.67,9,6,18.5,Digital,B,Micro,1
1563,198161.51,311864.18,32,23,1399.73,5,6,11.4,Digital,B,Medio,0
1564,157791.99,174471.51,15,25,4807.5,7,8,1.7,Digital,B,Medio,0
1565,19627.18,19199.04,30,15,750.79,2,5,2.0,Presencial,C,Medio,1
1566,13856.57,26203.82,101,6,1381.15,1,1,3.7,Digital,A,Grande,3
1567,33055.25,41162.39,25,23,839.15,15,7,2.5,Digital,B,Medio,3
1568,820.52,1404.03,96,4,404.67,1,4,1.0,Digital,A,Micro,2
1569,145542.85,212371.54,31,16,2168.0,6,6,7.2,Digital,B,Medio,4
1570,55072.41,58769.9,27,10,3032.4,8,9,2.3,Digital,B,Micro,0
1571,1358156.05,1716186.28,19,28,6802.26,4,7,10.6,Digital,B,Micro,1
1572,3116.11,3979.42,86,4,665.2,1,7,1.7,Presencial,A,Micro,2
1573,15738.92,4341.07,26,12,2490.61,5,5,0.2,Digital,B,Micro,1
1574,2272.73,1227.8,103,3,1066.45,2,5,0.4,Digital,A,Medio,1
1575,3875.63,278.8,71,6,650.87,4,5,0.2,Digital,A,Medio,0
1576,7951.16,11622.78,102,7,1037.55,1,6,2.0,Digital,A,Medio,2
1577,59713.38,72909.18,26,17,1998.81,8,7,2.5,Presencial,B,Medio,1
1578,165152.61,180896.9,25,15,3842.58,7,6,3.7,Presencial,B,Micro,0
1579,169658.99,137332.69,21,21,3863.71,13,4,2.0,Telefone,B,Medio,0
1580,106052.27,173708.63,31,16,2607.49,4,7,4.9,Presencial,B,Micro,0
1581,27328.02,15935.94,36,20,1919.81,7,7,0.5,Presencial,B,Micro,0
1582,77344.01,105902.53,31,16,1580.96,11,7,4.9,Digital,B,Medio,1
1583,116035.87,128610.16,39,21,4487.02,4,6,1.6,Digital,B,Micro,1
1584,4583.07,5699.75,85,4,1375.8,1,4,1.2,Telefone,A,Micro,1
1585,150188.76,204071.2,33,21,2861.59,3,10,4.0,Telefone,B,Medio,0
1586,132617.52,157349.91,25,16,2686.29,7,5,4.3,Presencial,B,Medio,0
1587,77727.69,131877.38,34,14,3979.19,8,8,2.8,Telefone,C,Micro,0
1588,25575.58,14385.64,23,25,1668.39,7,7,0.4,Telefone,C,Grande,0
1589,19833.58,40628.13,93,5,3359.88,1,7,2.8,Digital,A,Medio,2
1590,26890.45,64003.83,109,8,1977.53,1,3,4.8,Digital,A,Grande,1
1591,55390.15,39033.34,25,26,2953.47,6,4,0.6,Presencial,B,Micro,0
1592,17172.27,21171.59,103,9,1237.7,1,4,2.2,Presencial,A,Medio,3
1593,5103.84,4977.35,94,9,982.22,3,1,0.7,Presencial,A,Grande,2
1594,24124.71,9068.23,25,23,1482.17,8,4,0.3,Presencial,C,Medio,0
1595,3031.12,6056.2,104,2,907.31,3,0,3.6,Digital,A,Medio,2
1596,254373.48,390484.63,32,19,2921.16,7,5,8.3,Presencial,C,Micro,1
1597,151251.88,181496.48,22,13,2382.38,4,4,6.9,Telefone,B,Micro,0
1598,19719.92,19238.18,36,13,1549.52,10,5,1.1,Digital,B,Medio,0
1599,4644.25,12147.44,76,5,969.44,2,3,2.9,Telefone,A,Micro,5
1600,0.0,897.54,90,2,351.76,1,4,0.7,Digital,A,Grande,5
1601,244407.78,510376.23,33,17,2417.51,3,7,14.6,Presencial,B,Micro,0
1602,5433.39,6441.17,103,1,2098.38,4,4,3.4,Digital,A,Grande,2
1603,3653.01,3777.04,105,2,1082.61,3,10,2.1,Digital,A,Grande,4
1604,2544.88,1450.88,105,5,691.16,2,8,0.2,Presencial,A,Micro,2
1605,688.06,2060.51,90,4,1098.99,1,4,0.5,Presencial,A,Micro,5
1606,1188.53,995.87,94,2,558.5,3,5,0.6,Digital,A,Grande,3
1607,42410.25,140370.99,25,21,1608.49,6,4,4.9,Presencial,C,Grande,0
1608,2457.59,3395.52,103,5,375.17,1,3,2.1,Presencial,A,Micro,1
1609,2132.1,3530.97,92,4,628.53,2,5,1.8,Digital,A,Micro,3
1610,111673.14,134542.2,26,18,2596.74,3,6,3.4,Digital,B,Medio,2
1611,31935.75,28641.07,25,14,2212.8,9,7,1.1,Presencial,C,Medio,1
1612,3058.77,2907.69,104,4,1205.81,3,7,0.5,Digital,A,Micro,4
1613,65828.97,68262.27,88,12,645.17,1,5,10.4,Digital,A,Medio,2
1614,60746.38,75630.24,38,23,2308.45,6,7,1.7,Presencial,B,Micro,1
1615,79396.19,89279.73,32,14,1924.75,5,7,3.9,Presencial,C,Micro,0
1616,39675.65,53723.39,28,20,1663.61,6,7,1.9,Telefone,C,Micro,0
1617,113180.03,174733.34,33,17,1617.41,10,7,7.5,Presencial,B,Micro,2
1618,6641.15,6408.19,105,5,527.47,2,3,3.1,Telefone,A,Micro,1
1619,83916.66,135681.91,26,17,4302.14,6,9,2.2,Telefone,B,Medio,0
1620,7582.56,9152.85,87,6,569.44,3,6,2.9,Presencial,A,Micro,3
1621,65015.24,105814.35,31,16,2289.26,3,6,3.4,Presencial,B,Micro,1
1622,47787.79,51769.49,36,14,1747.7,7,5,2.5,Telefone,B,Micro,0
1623,389496.46,702149.93,28,21,2826.56,6,6,13.9,Digital,C,Grande,0
1624,11883.59,13625.38,90,6,743.12,5,2,3.7,Digital,A,Micro,2
1625,17695.98,8440.87,80,8,4110.41,1,3,0.3,Digital,A,Micro,1
1626,76917.05,180764.57,34,22,1728.67,6,9,5.6,Telefone,B,Medio,1
1627,44989.44,38404.28,24,14,2134.98,4,7,1.5,Telefone,B,Grande,3
1628,34597.2,32046.15,29,12,1588.84,9,7,2.0,Digital,C,Micro,0
1629,10810.38,10945.33,101,4,2090.06,3,5,1.7,Digital,A,Medio,5
1630,1103.3,1949.98,107,7,355.28,2,2,1.1,Digital,A,Medio,2
1631,190364.23,312373.1,38,16,2601.21,7,8,8.8,Presencial,B,Medio,0
1632,13626.16,29516.24,107,4,1167.28,1,4,7.4,Digital,A,Micro,3
1633,139990.21,167874.25,24,18,2806.05,4,5,3.9,Digital,C,Medio,1
1634,530424.46,924455.09,26,14,4367.37,7,8,17.8,Presencial,B,Micro,1
1635,79630.91,114874.3,32,18,3934.52,7,7,1.9,Telefone,C,Medio,2
1636,33968.21,50494.8,35,28,2371.95,6,5,0.9,Presencial,B,Medio,1
1637,79813.03,131186.56,41,17,2518.66,10,7,3.6,Presencial,B,Micro,0
1638,4390.09,5800.41,96,5,806.05,1,8,1.6,Digital,A,Grande,5
1639,24494.04,16178.7,25,12,1813.85,13,3,0.9,Telefone,C,Micro,1
1640,9273.5,8227.21,84,6,1293.98,1,8,1.3,Digital,A,Grande,1
1641,207045.77,404903.53,27,13,1834.53,11,7,20.0,Digital,B,Medio,1
1642,1722.52,200.0,89,3,1162.63,1,5,0.2,Telefone,A,Micro,1
1643,164615.55,367582.78,29,26,2216.76,4,10,7.5,Telefone,B,Micro,0
1644,4015.91,7473.68,100,8,434.75,1,1,2.6,Digital,A,Grande,3
1645,7181.13,12921.42,91,5,958.26,2,7,3.2,Digital,A,Micro,3
1646,32998.93,11288.06,29,27,2360.96,10,7,0.2,Telefone,C,Micro,0
1647,367.65,1921.17,99,7,615.0,1,2,0.4,Presencial,A,Micro,5
1648,21271.9,8687.36,25,12,2121.88,9,8,0.4,Digital,C,Medio,0
1649,25128.75,5775.93,24,21,1629.0,14,7,0.2,Digital,C,Medio,0
1650,4118.16,3920.36,88,5,653.7,1,3,1.7,Digital,A,Micro,0
1651,24580.62,38091.5,27,15,1186.64,2,6,2.5,Digital,B,Micro,0
1652,3850.0,4475.71,89,2,632.03,1,8,3.7,Digital,A,Micro,2
1653,935.96,488.97,82,3,1178.4,3,3,0.2,Digital,A,Micro,3
1654,162131.5,180476.44,23,20,2790.95,4,7,3.8,Telefone,B,Micro,0
1655,70626.81,92588.89,22,15,4516.66,7,6,1.6,Presencial,C,Medio,2
1656,13296.85,21263.09,98,6,1244.84,1,5,3.4,Digital,A,Micro,1
