id_transacao,id_cliente,produto,categoria,data_pedido,qtd,valor_item,canal,segmento_cliente
144,1468,Produto Alpha,Linha_A,2024-06-18,4,185.78,Digital,B
144,1468,Produto Gamma,Linha_B,2024-06-18,5,94.7,Digital,B
145,5530,Produto Beta,Linha_A,2024-01-26,1,265.85,Telefone,A
146,5330,Produto Alpha,Linha_A,2024-09-14,2,162.27,Telefone,B
146,5330,Produto Gamma,Linha_B,2024-09-14,1,99.16,Telefone,B
147,4123,Produto Alpha,Linha_A,2024-02-04,4,192.35,Telefone,C
147,4123,Produto Beta,Linha_A,2024-02-04,5,240.21,Telefone,C
147,4123,Produto Zeta,Linha_C,2024-02-04,5,305.16,Telefone,C
148,5570,Produto Gamma,Linha_B,2024-05-01,1,96.55,Digital,A
148,5570,Produto Beta,Linha_A,2024-05-01,1,229.37,Digital,A
148,5570,Produto Eta,Linha_D,2024-05-01,3,81.91,Digital,A
148,5570,Produto Alpha,Linha_A,2024-05-01,4,163.79,Digital,A
148,5570,Produto Epsilon,Linha_C,2024-05-01,4,153.07,Digital,A
148,5570,Produto Delta,Linha_B,2024-05-01,1,330.68,Digital,A
149,2398,Produto Beta,Linha_A,2024-06-18,1,253.56,Digital,B
150,2050,Produto Beta,Linha_A,2025-04-26,4,219.83,Digital,B
151,5420,Produto Alpha,Linha_A,2025-02-09,5,169.29,Digital,A
151,5420,Produto Iota,Linha_E,2025-02-09,5,156.45,Digital,A
151,5420,Produto Theta,Linha_D,2025-02-09,3,431.4,Digital,A
152,1312,Produto Gamma,Linha_B,2024-02-29,4,100.1,Digital,C
152,1312,Produto Eta,Linha_D,2024-02-29,4,82.16,Digital,C
152,1312,Produto Alpha,Linha_A,2024-02-29,4,164.94,Digital,C
152,1312,Produto Iota,Linha_E,2024-02-29,1,160.54,Digital,C
152,1312,Produto Epsilon,Linha_C,2024-02-29,4,129.55,Digital,C
153,1493,Produto Delta,Linha_B,2024-06-17,3,325.77,Telefone,A
154,5450,Produto Zeta,Linha_C,2024-02-01,4,309.17,Telefone,A
154,5450,Produto Beta,Linha_A,2024-02-01,1,268.27,Telefone,A
154,5450,Produto Delta,Linha_B,2024-02-01,4,291.16,Telefone,A
155,2881,Produto Iota,Linha_E,2024-05-13,5,177.01,Presencial,B
155,2881,Produto Epsilon,Linha_C,2024-05-13,2,154.0,Presencial,B
155,2881,Produto Beta,Linha_A,2024-05-13,4,236.17,Presencial,B
156,1497,Produto Alpha,Linha_A,2024-05-03,4,177.84,Telefone,B
156,1497,Produto Iota,Linha_E,2024-05-03,3,166.63,Telefone,B
156,1497,Produto Beta,Linha_A,2024-05-03,4,230.43,Telefone,B
157,5568,Produto Gamma,Linha_B,2025-11-17,5,100.51,Presencial,C
157,5568,Produto Iota,Linha_E,2025-11-17,5,170.13,Presencial,C
157,5568,Produto Epsilon,Linha_C,2025-11-17,2,148.75,Presencial,C
157,5568,Produto Eta,Linha_D,2025-11-17,2,69.78,Presencial,C
158,3699,Produto Alpha,Linha_A,2024-06-22,1,199.2,Digital,A
158,3699,Produto Gamma,Linha_B,2024-06-22,5,101.42,Digital,A
158,3699,Produto Eta,Linha_D,2024-06-22,2,71.9,Digital,A
159,2827,Produto Zeta,Linha_C,2024-08-10,5,280.77,Digital,A
160,3202,Produto Gamma,Linha_B,2024-06-25,2,86.48,Presencial,A
160,3202,Produto Iota,Linha_E,2024-06-25,5,175.45,Presencial,A
160,3202,Produto Epsilon,Linha_C,2024-06-25,1,156.38,Presencial,A
161,2763,Produto Alpha,Linha_A,2024-04-29,2,190.84,Presencial,B
161,2763,Produto Iota,Linha_E,2024-04-29,2,165.14,Presencial,B
161,2763,Produto Gamma,Linha_B,2024-04-29,2,96.95,Presencial,B
161,2763,Produto Delta,Linha_B,2024-04-29,4,315.05,Presencial,B
162,1866,Produto Zeta,Linha_C,2024-09-02,5,292.66,Presencial,A
162,1866,Produto Delta,Linha_B,2024-09-02,3,289.06,Presencial,A
163,4557,Produto Gamma,Linha_B,2024-02-06,2,96.86,Digital,A
163,4557,Produto Eta,Linha_D,2024-02-06,2,68.81,Digital,A
164,1888,Produto Iota,Linha_E,2024-10-17,4,169.01,Presencial,C
164,1888,Produto Epsilon,Linha_C,2024-10-17,1,130.44,Presencial,C
164,1888,Produto Beta,Linha_A,2024-10-17,4,258.0,Presencial,C
165,1891,Produto Alpha,Linha_A,2024-12-15,1,201.19,Telefone,A
165,1891,Produto Iota,Linha_E,2024-12-15,1,148.14,Telefone,A
165,1891,Produto Epsilon,Linha_C,2024-12-15,4,154.97,Telefone,A
166,5522,Produto Theta,Linha_D,2025-02-06,1,407.94,Presencial,A
166,5522,Produto Eta,Linha_D,2025-02-06,3,73.79,Presencial,A
166,5522,Produto Zeta,Linha_C,2025-02-06,2,315.62,Presencial,A
167,3363,Produto Epsilon,Linha_C,2024-10-26,5,130.14,Telefone,A
167,3363,Produto Beta,Linha_A,2024-10-26,2,265.3,Telefone,A
167,3363,Produto Delta,Linha_B,2024-10-26,4,320.81,Telefone,A
167,3363,Produto Theta,Linha_D,2024-10-26,5,425.96,Telefone,A
168,1088,Produto Epsilon,Linha_C,2024-09-30,3,132.22,Digital,A
168,1088,Produto Zeta,Linha_C,2024-09-30,5,282.68,Digital,A
169,4930,Produto Gamma,Linha_B,2025-05-24,4,98.87,Telefone,A
169,4930,Produto Epsilon,Linha_C,2025-05-24,4,131.49,Telefone,A
169,4930,Produto Eta,Linha_D,2025-05-24,5,71.98,Telefone,A
169,4930,Produto Delta,Linha_B,2025-05-24,5,309.72,Telefone,A
170,2405,Produto Beta,Linha_A,2025-03-17,1,264.86,Digital,A
171,3648,Produto Alpha,Linha_A,2025-11-26,5,177.55,Digital,A
172,3584,Produto Alpha,Linha_A,2024-10-09,3,194.82,Presencial,B
172,3584,Produto Gamma,Linha_B,2024-10-09,1,88.43,Presencial,B
172,3584,Produto Beta,Linha_A,2024-10-09,5,259.32,Presencial,B
172,3584,Produto Eta,Linha_D,2024-10-09,2,80.02,Presencial,B
173,2532,Produto Alpha,Linha_A,2025-03-06,4,186.54,Digital,A
173,2532,Produto Iota,Linha_E,2025-03-06,1,175.73,Digital,A
173,2532,Produto Epsilon,Linha_C,2025-03-06,4,151.02,Digital,A
173,2532,Produto Beta,Linha_A,2025-03-06,1,253.82,Digital,A
174,5341,Produto Iota,Linha_E,2024-07-18,5,168.27,Telefone,A
174,5341,Produto Epsilon,Linha_C,2024-07-18,1,148.56,Telefone,A
175,4179,Produto Gamma,Linha_B,2025-11-14,3,96.82,Presencial,B
176,1578,Produto Gamma,Linha_B,2024-09-09,5,105.18,Telefone,B
176,1578,Produto Eta,Linha_D,2024-09-09,3,74.67,Telefone,B
176,1578,Produto Zeta,Linha_C,2024-09-09,4,272.06,Telefone,B
176,1578,Produto Alpha,Linha_A,2024-09-09,5,176.19,Telefone,B
176,1578,Produto Delta,Linha_B,2024-09-09,4,350.13,Telefone,B
177,3287,Produto Eta,Linha_D,2024-07-06,1,69.95,Digital,A
178,4050,Produto Gamma,Linha_B,2024-08-05,3,103.32,Telefone,C
178,4050,Produto Eta,Linha_D,2024-08-05,5,79.34,Telefone,C
178,4050,Produto Alpha,Linha_A,2024-08-05,5,193.83,Telefone,C
179,4629,Produto Gamma,Linha_B,2024-11-01,2,105.72,Telefone,A
179,4629,Produto Eta,Linha_D,2024-11-01,5,83.02,Telefone,A
179,4629,Produto Alpha,Linha_A,2024-11-01,5,164.98,Telefone,A
179,4629,Produto Theta,Linha_D,2024-11-01,3,401.09,Telefone,A
180,2651,Produto Delta,Linha_B,2025-05-01,5,290.65,Digital,B
181,1106,Produto Beta,Linha_A,2024-09-18,1,234.26,Digital,A
182,5199,Produto Gamma,Linha_B,2024-03-25,3,97.34,Digital,C
182,5199,Produto Eta,Linha_D,2024-03-25,3,73.81,Digital,C
182,5199,Produto Theta,Linha_D,2024-03-25,4,385.32,Digital,C
182,5199,Produto Alpha,Linha_A,2024-03-25,2,173.48,Digital,C
182,5199,Produto Delta,Linha_B,2024-03-25,2,294.76,Digital,C
183,2742,Produto Alpha,Linha_A,2025-09-23,5,176.05,Digital,A
183,2742,Produto Beta,Linha_A,2025-09-23,2,235.42,Digital,A
184,4899,Produto Alpha,Linha_A,2024-09-07,1,177.1,Digital,A
185,2331,Produto Theta,Linha_D,2024-03-03,4,414.57,Digital,C
186,4237,Produto Epsilon,Linha_C,2024-04-05,4,129.51,Digital,C
187,4095,Produto Alpha,Linha_A,2025-03-09,2,172.73,Digital,B
188,3797,Produto Delta,Linha_B,2025-03-26,2,331.77,Presencial,B
189,3536,Produto Epsilon,Linha_C,2024-03-15,2,131.65,Digital,A
189,3536,Produto Eta,Linha_D,2024-03-15,3,70.49,Digital,A
189,3536,Produto Theta,Linha_D,2024-03-15,1,435.73,Digital,A
190,3853,Produto Gamma,Linha_B,2024-08-15,1,93.71,Digital,A
190,3853,Produto Theta,Linha_D,2024-08-15,3,411.54,Digital,A
190,3853,Produto Alpha,Linha_A,2024-08-15,4,201.51,Digital,A
190,3853,Produto Iota,Linha_E,2024-08-15,2,146.37,Digital,A
190,3853,Produto Epsilon,Linha_C,2024-08-15,2,145.17,Digital,A
191,4078,Produto Zeta,Linha_C,2024-03-15,2,318.98,Telefone,B
191,4078,Produto Delta,Linha_B,2024-03-15,5,328.09,Telefone,B
192,1640,Produto Zeta,Linha_C,2024-06-06,5,324.74,Digital,A
193,2487,Produto Zeta,Linha_C,2025-11-11,4,316.46,Telefone,C
194,4538,Produto Beta,Linha_A,2024-08-26,3,227.69,Telefone,A
194,4538,Produto Eta,Linha_D,2024-08-26,3,83.56,Telefone,A
194,4538,Produto Kappa,Linha_E,2024-08-26,3,199.14,Telefone,A
195,3043,Produto Zeta,Linha_C,2025-11-05,4,281.14,Telefone,B
195,3043,Produto Delta,Linha_B,2025-11-05,5,322.98,Telefone,B
196,4356,Produto Zeta,Linha_C,2025-01-16,1,262.78,Digital,B
197,2001,Produto Alpha,Linha_A,2024-08-09,3,185.5,Digital,A
197,2001,Produto Gamma,Linha_B,2024-08-09,2,96.61,Digital,A
197,2001,Produto Zeta,Linha_C,2024-08-09,4,261.39,Digital,A
198,4523,Produto Gamma,Linha_B,2024-06-04,2,98.18,Presencial,A
198,4523,Produto Beta,Linha_A,2024-06-04,5,242.01,Presencial,A
198,4523,Produto Zeta,Linha_C,2024-06-04,2,295.19,Presencial,A
198,4523,Produto Alpha,Linha_A,2024-06-04,3,200.31,Presencial,A
198,4523,Produto Delta,Linha_B,2024-06-04,3,352.7,Presencial,A
198,4523,Produto Kappa,Linha_E,2024-06-04,1,201.05,Presencial,A
199,2500,Produto Gamma,Linha_B,2024-12-23,1,93.05,Digital,C
199,2500,Produto Iota,Linha_E,2024-12-23,3,144.87,Digital,C
199,2500,Produto Eta,Linha_D,2024-12-23,3,69.31,Digital,C
200,4973,Produto Gamma,Linha_B,2024-12-04,5,99.05,Digital,C
200,4973,Produto Iota,Linha_E,2024-12-04,5,152.93,Digital,C
200,4973,Produto Beta,Linha_A,2024-12-04,1,219.1,Digital,C
200,4973,Produto Zeta,Linha_C,2024-12-04,2,282.59,Digital,C
201,4865,Produto Beta,Linha_A,2024-07-06,3,246.7,Digital,B
201,4865,Produto Theta,Linha_D,2024-07-06,4,418.58,Digital,B
201,4865,Produto Zeta,Linha_C,2024-07-06,5,301.76,Digital,B
202,5792,Produto Iota,Linha_E,2024-01-06,2,163.4,Digital,C
202,5792,Produto Epsilon,Linha_C,2024-01-06,3,135.18,Digital,C
203,4365,Produto Epsilon,Linha_C,2025-01-12,2,134.79,Digital,A
203,4365,Produto Delta,Linha_B,2025-01-12,1,298.54,Digital,A
203,4365,Produto Eta,Linha_D,2025-01-12,2,80.65,Digital,A
203,4365,Produto Zeta,Linha_C,2025-01-12,3,268.76,Digital,A
204,3789,Produto Eta,Linha_D,2024-05-02,5,69.06,Digital,C
205,3549,Produto Iota,Linha_E,2025-04-16,2,146.69,Digital,A
205,3549,Produto Epsilon,Linha_C,2025-04-16,5,150.52,Digital,A
206,1484,Produto Zeta,Linha_C,2024-07-12,2,321.39,Digital,B
207,1387,Produto Beta,Linha_A,2025-06-26,2,228.03,Presencial,A
208,1770,Produto Gamma,Linha_B,2024-07-12,2,89.29,Presencial,B
208,1770,Produto Eta,Linha_D,2024-07-12,4,82.3,Presencial,B
208,1770,Produto Zeta,Linha_C,2024-07-12,3,286.71,Presencial,B
208,1770,Produto Alpha,Linha_A,2024-07-12,2,185.19,Presencial,B
208,1770,Produto Delta,Linha_B,2024-07-12,3,314.57,Presencial,B
209,5321,Produto Alpha,Linha_A,2025-01-10,2,167.86,Digital,A
209,5321,Produto Gamma,Linha_B,2025-01-10,2,97.39,Digital,A
209,5321,Produto Eta,Linha_D,2025-01-10,5,70.86,Digital,A
209,5321,Produto Delta,Linha_B,2025-01-10,5,288.52,Digital,A
210,3114,Produto Iota,Linha_E,2024-05-02,4,176.63,Digital,B
210,3114,Produto Eta,Linha_D,2024-05-02,4,80.98,Digital,B
211,4588,Produto Eta,Linha_D,2024-11-03,3,71.47,Digital,C
211,4588,Produto Kappa,Linha_E,2024-11-03,4,200.79,Digital,C
212,5455,Produto Beta,Linha_A,2024-09-01,1,257.15,Digital,A
213,1579,Produto Theta,Linha_D,2025-11-10,5,425.57,Digital,B
214,3762,Produto Gamma,Linha_B,2025-08-17,3,102.03,Telefone,A
215,1969,Produto Beta,Linha_A,2024-09-04,3,262.37,Digital,C
216,2379,Produto Alpha,Linha_A,2025-03-29,3,177.9,Digital,B
216,2379,Produto Beta,Linha_A,2025-03-29,1,258.7,Digital,B
217,3909,Produto Gamma,Linha_B,2025-11-11,3,106.38,Telefone,A
217,3909,Produto Beta,Linha_A,2025-11-11,5,220.13,Telefone,A
217,3909,Produto Eta,Linha_D,2025-11-11,3,73.1,Telefone,A
217,3909,Produto Theta,Linha_D,2025-11-11,5,438.57,Telefone,A
217,3909,Produto Delta,Linha_B,2025-11-11,5,335.49,Telefone,A
218,2796,Produto Gamma,Linha_B,2025-04-07,3,87.52,Digital,A
218,2796,Produto Eta,Linha_D,2025-04-07,5,71.12,Digital,A
219,3255,Produto Beta,Linha_A,2025-04-02,3,217.56,Presencial,B
220,2493,Produto Alpha,Linha_A,2024-08-20,5,171.51,Telefone,A
220,2493,Produto Eta,Linha_D,2024-08-20,2,82.16,Telefone,A
220,2493,Produto Gamma,Linha_B,2024-08-20,2,101.08,Telefone,A
221,2351,Produto Epsilon,Linha_C,2025-05-05,4,145.07,Digital,A
221,2351,Produto Zeta,Linha_C,2025-05-05,2,262.38,Digital,A
222,4037,Produto Alpha,Linha_A,2025-10-26,1,164.77,Presencial,B
222,4037,Produto Gamma,Linha_B,2025-10-26,5,95.22,Presencial,B
223,1545,Produto Alpha,Linha_A,2024-01-09,5,187.54,Presencial,B
223,1545,Produto Epsilon,Linha_C,2024-01-09,4,146.93,Presencial,B
223,1545,Produto Gamma,Linha_B,2024-01-09,3,91.49,Presencial,B
224,2330,Produto Alpha,Linha_A,2025-02-19,3,196.12,Digital,C
224,2330,Produto Iota,Linha_E,2025-02-19,3,170.21,Digital,C
224,2330,Produto Epsilon,Linha_C,2025-02-19,1,141.31,Digital,C
225,4305,Produto Gamma,Linha_B,2024-12-10,4,85.64,Telefone,C
225,4305,Produto Eta,Linha_D,2024-12-10,5,74.16,Telefone,C
225,4305,Produto Alpha,Linha_A,2024-12-10,5,196.8,Telefone,C
225,4305,Produto Iota,Linha_E,2024-12-10,1,163.52,Telefone,C
225,4305,Produto Epsilon,Linha_C,2024-12-10,3,152.8,Telefone,C
226,4691,Produto Gamma,Linha_B,2025-09-05,5,88.93,Telefone,B
226,4691,Produto Eta,Linha_D,2025-09-05,4,68.74,Telefone,B
227,1757,Produto Gamma,Linha_B,2025-03-07,4,86.58,Telefone,C
227,1757,Produto Epsilon,Linha_C,2025-03-07,1,156.68,Telefone,C
227,1757,Produto Beta,Linha_A,2025-03-07,5,232.77,Telefone,C
227,1757,Produto Zeta,Linha_C,2025-03-07,1,285.3,Telefone,C
228,3975,Produto Gamma,Linha_B,2025-12-20,4,93.95,Telefone,B
228,3975,Produto Eta,Linha_D,2025-12-20,3,68.78,Telefone,B
229,3310,Produto Gamma,Linha_B,2025-06-17,1,91.83,Digital,A
229,3310,Produto Beta,Linha_A,2025-06-17,5,246.33,Digital,A
230,4695,Produto Iota,Linha_E,2025-05-08,2,178.94,Digital,A
230,4695,Produto Epsilon,Linha_C,2025-05-08,1,140.47,Digital,A
230,4695,Produto Eta,Linha_D,2025-05-08,5,79.28,Digital,A
231,1418,Produto Iota,Linha_E,2025-05-19,5,146.38,Digital,A
231,1418,Produto Eta,Linha_D,2025-05-19,4,80.06,Digital,A
232,3765,Produto Epsilon,Linha_C,2024-04-20,3,138.85,Presencial,B
233,1322,Produto Iota,Linha_E,2025-01-30,5,168.3,Digital,C
233,1322,Produto Epsilon,Linha_C,2025-01-30,4,155.45,Digital,C
233,1322,Produto Eta,Linha_D,2025-01-30,3,82.0,Digital,C
233,1322,Produto Zeta,Linha_C,2025-01-30,3,308.42,Digital,C
234,1881,Produto Gamma,Linha_B,2024-12-27,5,94.74,Digital,A
234,1881,Produto Delta,Linha_B,2024-12-27,3,353.25,Digital,A
235,4331,Produto Alpha,Linha_A,2024-02-16,3,166.17,Digital,B
235,4331,Produto Eta,Linha_D,2024-02-16,2,68.76,Digital,B
235,4331,Produto Gamma,Linha_B,2024-02-16,5,94.9,Digital,B
236,2002,Produto Gamma,Linha_B,2025-07-23,2,99.81,Telefone,A
236,2002,Produto Beta,Linha_A,2025-07-23,1,259.53,Telefone,A
236,2002,Produto Zeta,Linha_C,2025-07-23,2,279.77,Telefone,A
237,2659,Produto Gamma,Linha_B,2025-04-10,2,104.12,Digital,C
237,2659,Produto Iota,Linha_E,2025-04-10,4,174.24,Digital,C
237,2659,Produto Epsilon,Linha_C,2025-04-10,4,139.95,Digital,C
237,2659,Produto Delta,Linha_B,2025-04-10,2,358.11,Digital,C
238,4642,Produto Alpha,Linha_A,2024-07-11,5,199.82,Telefone,A
239,5501,Produto Alpha,Linha_A,2024-06-10,4,166.96,Telefone,B
239,5501,Produto Beta,Linha_A,2024-06-10,5,254.13,Telefone,B
239,5501,Produto Eta,Linha_D,2024-06-10,1,68.0,Telefone,B
240,1149,Produto Theta,Linha_D,2024-11-26,5,460.53,Digital,A
241,1325,Produto Theta,Linha_D,2025-04-29,5,465.77,Telefone,B
241,1325,Produto Delta,Linha_B,2025-04-29,4,315.04,Telefone,B
242,2075,Produto Gamma,Linha_B,2024-11-18,5,88.83,Presencial,A
242,2075,Produto Theta,Linha_D,2024-11-18,5,394.53,Presencial,A
243,1081,Produto Beta,Linha_A,2024-04-03,3,229.88,Presencial,B
244,2380,Produto Alpha,Linha_A,2025-03-08,3,189.47,Telefone,B
245,4849,Produto Alpha,Linha_A,2024-03-24,4,184.08,Presencial,C
245,4849,Produto Epsilon,Linha_C,2024-03-24,5,137.0,Presencial,C
246,5181,Produto Iota,Linha_E,2025-10-05,4,172.34,Digital,C
246,5181,Produto Epsilon,Linha_C,2025-10-05,1,127.2,Digital,C
247,1729,Produto Alpha,Linha_A,2024-07-30,4,169.3,Telefone,B
248,3371,Produto Alpha,Linha_A,2025-02-19,3,199.16,Digital,A
249,1790,Produto Beta,Linha_A,2025-01-31,1,261.56,Digital,C
249,1790,Produto Eta,Linha_D,2025-01-31,5,81.26,Digital,C
249,1790,Produto Zeta,Linha_C,2025-01-31,4,268.65,Digital,C
249,1790,Produto Alpha,Linha_A,2025-01-31,2,200.51,Digital,C
249,1790,Produto Kappa,Linha_E,2025-01-31,2,222.7,Digital,C
250,2320,Produto Beta,Linha_A,2025-11-01,4,227.4,Digital,A
250,2320,Produto Theta,Linha_D,2025-11-01,3,458.82,Digital,A
250,2320,Produto Delta,Linha_B,2025-11-01,1,333.61,Digital,A
251,1845,Produto Zeta,Linha_C,2024-08-27,4,290.49,Telefone,A
251,1845,Produto Eta,Linha_D,2024-08-27,2,74.03,Telefone,A
251,1845,Produto Delta,Linha_B,2024-08-27,4,348.41,Telefone,A
252,2544,Produto Alpha,Linha_A,2025-11-12,1,162.16,Digital,B
252,2544,Produto Epsilon,Linha_C,2025-11-12,5,152.34,Digital,B
252,2544,Produto Gamma,Linha_B,2025-11-12,3,91.51,Digital,B
252,2544,Produto Theta,Linha_D,2025-11-12,4,461.59,Digital,B
253,1784,Produto Alpha,Linha_A,2024-05-11,1,186.47,Digital,C
253,1784,Produto Eta,Linha_D,2024-05-11,2,79.53,Digital,C
253,1784,Produto Beta,Linha_A,2024-05-11,4,241.45,Digital,C
253,1784,Produto Gamma,Linha_B,2024-05-11,3,95.44,Digital,C
254,3509,Produto Epsilon,Linha_C,2025-05-06,5,149.41,Digital,B
254,3509,Produto Eta,Linha_D,2025-05-06,5,76.77,Digital,B
254,3509,Produto Zeta,Linha_C,2025-05-06,3,322.06,Digital,B
255,4197,Produto Gamma,Linha_B,2025-03-04,5,103.42,Digital,C
255,4197,Produto Eta,Linha_D,2025-03-04,3,71.1,Digital,C
255,4197,Produto Theta,Linha_D,2025-03-04,3,448.18,Digital,C
255,4197,Produto Iota,Linha_E,2025-03-04,2,164.13,Digital,C
255,4197,Produto Epsilon,Linha_C,2025-03-04,2,127.77,Digital,C
255,4197,Produto Delta,Linha_B,2025-03-04,5,341.08,Digital,C
256,3669,Produto Beta,Linha_A,2024-02-23,2,260.36,Digital,B
257,4819,Produto Beta,Linha_A,2025-05-05,2,247.32,Digital,C
258,4288,Produto Beta,Linha_A,2025-04-25,3,247.76,Telefone,A
258,4288,Produto Delta,Linha_B,2025-04-25,5,342.8,Telefone,A
259,2487,Produto Epsilon,Linha_C,2025-06-26,1,156.71,Telefone,C
259,2487,Produto Beta,Linha_A,2025-06-26,3,233.34,Telefone,C
259,2487,Produto Eta,Linha_D,2025-06-26,2,80.37,Telefone,C
259,2487,Produto Zeta,Linha_C,2025-06-26,2,323.95,Telefone,C
260,4238,Produto Alpha,Linha_A,2024-12-24,2,201.17,Digital,B
260,4238,Produto Beta,Linha_A,2024-12-24,2,231.65,Digital,B
260,4238,Produto Delta,Linha_B,2024-12-24,2,319.84,Digital,B
261,5198,Produto Gamma,Linha_B,2024-04-22,5,91.62,Digital,B
262,2089,Produto Alpha,Linha_A,2025-02-09,1,189.99,Digital,C
262,2089,Produto Iota,Linha_E,2025-02-09,5,172.76,Digital,C
262,2089,Produto Epsilon,Linha_C,2025-02-09,3,132.38,Digital,C
262,2089,Produto Gamma,Linha_B,2025-02-09,3,98.82,Digital,C
263,1080,Produto Alpha,Linha_A,2024-05-06,2,201.41,Digital,A
263,1080,Produto Gamma,Linha_B,2024-05-06,3,96.09,Digital,A
263,1080,Produto Eta,Linha_D,2024-05-06,2,82.58,Digital,A
264,4214,Produto Alpha,Linha_A,2024-10-19,5,185.27,Digital,A
264,4214,Produto Epsilon,Linha_C,2024-10-19,5,142.19,Digital,A
264,4214,Produto Gamma,Linha_B,2024-10-19,1,90.36,Digital,A
264,4214,Produto Theta,Linha_D,2024-10-19,1,416.88,Digital,A
265,2454,Produto Epsilon,Linha_C,2025-03-21,2,150.63,Digital,C
266,1086,Produto Gamma,Linha_B,2025-01-19,1,92.08,Digital,B
266,1086,Produto Epsilon,Linha_C,2025-01-19,3,139.11,Digital,B
266,1086,Produto Eta,Linha_D,2025-01-19,3,72.7,Digital,B
266,1086,Produto Zeta,Linha_C,2025-01-19,3,293.55,Digital,B
267,2466,Produto Beta,Linha_A,2025-04-10,3,221.54,Telefone,A
267,2466,Produto Delta,Linha_B,2025-04-10,4,308.47,Telefone,A
268,3048,Produto Gamma,Linha_B,2025-08-15,5,86.78,Digital,B
268,3048,Produto Beta,Linha_A,2025-08-15,4,245.28,Digital,B
269,2416,Produto Gamma,Linha_B,2025-10-24,1,85.78,Digital,C
269,2416,Produto Iota,Linha_E,2025-10-24,4,151.94,Digital,C
269,2416,Produto Eta,Linha_D,2025-10-24,3,70.39,Digital,C
270,3592,Produto Beta,Linha_A,2024-07-25,2,266.87,Digital,A
270,3592,Produto Zeta,Linha_C,2024-07-25,4,263.19,Digital,A
271,4713,Produto Gamma,Linha_B,2024-08-11,1,94.0,Telefone,A
272,4113,Produto Beta,Linha_A,2024-10-25,3,260.04,Telefone,B
273,2939,Produto Gamma,Linha_B,2024-05-07,5,87.38,Digital,B
273,2939,Produto Iota,Linha_E,2024-05-07,5,157.62,Digital,B
273,2939,Produto Eta,Linha_D,2024-05-07,3,71.28,Digital,B
274,4083,Produto Beta,Linha_A,2025-05-22,4,234.39,Digital,B
275,1176,Produto Eta,Linha_D,2024-09-19,3,74.21,Presencial,B
276,2044,Produto Epsilon,Linha_C,2024-03-10,4,141.08,Telefone,C
277,1278,Produto Gamma,Linha_B,2025-04-17,3,93.79,Telefone,A
277,1278,Produto Beta,Linha_A,2025-04-17,2,217.9,Telefone,A
277,1278,Produto Eta,Linha_D,2025-04-17,4,72.74,Telefone,A
278,4293,Produto Iota,Linha_E,2025-09-29,2,163.97,Telefone,A
278,4293,Produto Epsilon,Linha_C,2025-09-29,2,149.14,Telefone,A
279,2619,Produto Alpha,Linha_A,2025-01-08,4,170.98,Presencial,B
279,2619,Produto Gamma,Linha_B,2025-01-08,4,100.5,Presencial,B
280,1262,Produto Gamma,Linha_B,2024-06-26,5,93.28,Telefone,B
280,1262,Produto Eta,Linha_D,2024-06-26,3,76.89,Telefone,B
281,3952,Produto Gamma,Linha_B,2024-09-17,3,87.02,Digital,A
281,3952,Produto Epsilon,Linha_C,2024-09-17,2,152.36,Digital,A
281,3952,Produto Eta,Linha_D,2024-09-17,5,83.1,Digital,A
282,1470,Produto Iota,Linha_E,2024-01-10,5,150.24,Digital,C
282,1470,Produto Epsilon,Linha_C,2024-01-10,4,142.89,Digital,C
283,1894,Produto Alpha,Linha_A,2025-01-28,4,186.28,Digital,A
283,1894,Produto Gamma,Linha_B,2025-01-28,2,92.91,Digital,A
283,1894,Produto Eta,Linha_D,2025-01-28,2,79.82,Digital,A
284,5105,Produto Alpha,Linha_A,2025-06-19,5,197.48,Digital,B
284,5105,Produto Eta,Linha_D,2025-06-19,4,67.75,Digital,B
284,5105,Produto Zeta,Linha_C,2025-06-19,5,291.54,Digital,B
284,5105,Produto Kappa,Linha_E,2025-06-19,5,228.07,Digital,B
285,1995,Produto Gamma,Linha_B,2024-10-27,5,91.64,Telefone,C
285,1995,Produto Eta,Linha_D,2024-10-27,3,74.69,Telefone,C
286,2094,Produto Alpha,Linha_A,2025-07-08,5,172.91,Digital,A
286,2094,Produto Beta,Linha_A,2025-07-08,3,226.22,Digital,A
286,2094,Produto Gamma,Linha_B,2025-07-08,5,86.25,Digital,A
287,4518,Produto Gamma,Linha_B,2025-03-05,5,95.13,Presencial,B
287,4518,Produto Alpha,Linha_A,2025-03-05,5,168.93,Presencial,B
288,5359,Produto Alpha,Linha_A,2024-06-28,4,190.0,Digital,B
289,1908,Produto Epsilon,Linha_C,2024-06-03,5,137.77,Digital,B
289,1908,Produto Beta,Linha_A,2024-06-03,3,251.41,Digital,B
290,4894,Produto Alpha,Linha_A,2025-02-17,4,200.61,Telefone,B
290,4894,Produto Beta,Linha_A,2025-02-17,1,251.63,Telefone,B
290,4894,Produto Eta,Linha_D,2025-02-17,3,69.87,Telefone,B
290,4894,Produto Delta,Linha_B,2025-02-17,5,353.1,Telefone,B
291,3775,Produto Kappa,Linha_E,2024-10-08,5,230.42,Telefone,C
292,4749,Produto Alpha,Linha_A,2024-05-01,5,188.22,Digital,B
292,4749,Produto Beta,Linha_A,2024-05-01,3,231.24,Digital,B
292,4749,Produto Gamma,Linha_B,2024-05-01,3,101.65,Digital,B
