id_cliente,reduziu_compras,segmento_A,var_compras_6m,freq_compras_trim,ticket_medio_ratio,tempo_cliente_anos,nps_score,canal_digital,vendedor_rotatividade,regiao,porte,inadimplencia_hist,segmento,prob_churn_real
1288,0,0,-12.2,8,0.941,1.0,8.0,1,1,Sudeste,Micro,0,C,0.0035
1289,1,1,-56.6,1,0.903,7.7,6.0,1,4,Sudeste,Medio,0,A,0.2553
1290,0,1,-7.3,4,0.881,1.2,7.0,1,3,Sudeste,Micro,0,A,0.061
1291,0,0,30.7,7,1.243,13.5,9.0,1,0,Sul,Micro,0,B,0.0001
1292,0,1,-44.5,3,0.281,0.5,6.0,1,4,Sul,Micro,0,A,0.4015
1293,0,0,32.9,4,0.685,8.4,7.0,1,1,Norte,Grande,0,C,0.0008
1294,0,0,-0.7,4,0.898,1.9,6.0,0,0,Sudeste,Micro,0,B,0.0049
1295,0,0,20.2,5,1.178,2.6,5.0,0,1,Sul,Micro,0,B,0.0024
1296,0,1,-12.7,2,0.936,0.9,7.0,0,2,Sudeste,Micro,0,A,0.0845
1297,0,0,17.3,3,0.407,11.1,4.0,0,1,Norte,Grande,0,B,0.0042
1298,0,0,19.3,3,0.838,12.3,5.0,0,4,Sul,Micro,0,B,0.0021
1299,0,0,6.3,6,1.154,2.7,7.0,0,1,Centro-Oeste,Micro,0,C,0.0009
1300,0,1,-26.6,3,0.537,2.6,7.0,1,2,Sul,Micro,0,A,0.2351
1301,0,1,-11.1,1,0.824,13.0,,1,2,Sul,Micro,0,A,0.0322
1302,0,1,-23.5,2,0.865,0.2,8.0,1,6,Sudeste,Medio,0,A,0.1979
1303,1,1,-31.9,0,0.655,1.9,6.0,0,2,Sudeste,Medio,0,A,0.5292
1304,0,0,14.4,2,1.052,2.4,7.0,1,0,Centro-Oeste,Micro,0,B,0.0109
1305,0,0,-3.9,6,1.006,2.2,8.0,1,0,Centro-Oeste,Micro,0,C,0.0022
1306,0,0,4.1,5,1.148,0.2,7.0,1,3,Nordeste,Micro,1,B,0.0043
1307,0,0,-2.6,4,0.987,8.2,7.0,0,2,Sudeste,Micro,0,C,0.0021
1308,0,1,13.2,3,0.366,1.6,6.0,1,2,Sudeste,Micro,1,A,0.0462
1309,0,1,-15.9,2,0.892,0.8,6.0,1,1,Norte,Medio,0,A,0.1402
1310,1,1,-49.7,2,,0.2,9.0,1,3,Sudeste,Grande,0,A,0.3674
1311,1,1,6.9,3,0.891,1.3,5.0,1,2,Sudeste,Grande,0,A,0.1635
1312,0,0,-28.3,3,0.854,1.6,7.0,0,2,Sul,Grande,0,C,0.0828
1313,0,1,24.8,0,0.711,2.0,3.0,0,4,Sul,Medio,0,A,0.1498
1314,0,0,8.8,5,0.929,4.5,5.0,0,0,Nordeste,Medio,0,B,0.0018
1315,0,0,-4.5,2,1.239,5.7,9.0,0,1,Norte,Micro,0,B,0.003
1316,0,0,0.7,1,1.188,5.7,9.0,0,0,Centro-Oeste,Medio,0,C,0.0039
1317,1,1,-49.8,2,1.102,6.7,5.0,1,1,Sudeste,Medio,0,A,0.3863
1318,1,1,-20.1,3,0.745,5.6,4.0,1,1,Sul,Medio,0,A,0.416
1319,1,1,-26.9,0,0.495,0.5,4.0,1,3,Sul,Medio,0,A,0.634
1320,0,0,6.7,3,0.811,5.5,7.0,0,0,Sudeste,Micro,0,B,0.0014
1321,0,1,-0.0,1,0.972,2.4,4.0,1,1,Sudeste,Micro,0,A,0.0902
1322,0,0,14.1,3,1.332,5.8,8.0,0,0,Centro-Oeste,Grande,0,C,0.0012
1323,0,0,-15.1,8,0.75,2.7,6.0,1,0,Centro-Oeste,Micro,0,B,0.002
1324,0,0,-11.8,4,0.931,2.2,7.0,0,3,Sudeste,Medio,1,B,0.0394
1325,0,0,13.0,5,0.796,6.7,7.0,1,2,Nordeste,Grande,0,B,0.0045
1326,0,1,-8.2,1,,4.8,5.0,0,2,Centro-Oeste,Medio,0,A,0.0455
1327,0,0,6.6,4,1.126,4.7,7.0,0,1,Sudeste,Medio,0,B,0.0016
1328,0,0,19.1,1,0.848,1.7,8.0,0,2,Centro-Oeste,Micro,0,C,0.0081
1329,0,0,10.9,5,0.836,13.0,6.0,0,0,Sudeste,Micro,0,C,0.0005
1330,0,0,11.4,8,1.361,4.0,7.0,1,2,Sudeste,Grande,0,C,0.0015
1331,0,0,24.8,3,1.183,7.8,7.0,0,1,Sudeste,Medio,0,C,0.0006
1332,0,1,20.4,3,0.779,0.3,6.0,1,3,Centro-Oeste,Medio,0,A,0.0213
1333,1,1,-12.0,0,0.677,0.4,5.0,1,3,Sul,Micro,0,A,0.4567
1334,0,1,43.7,0,0.683,2.8,5.0,1,2,Sul,Micro,0,A,0.113
1335,1,1,-15.1,3,0.466,1.9,5.0,1,3,Sul,Grande,1,A,0.1612
1336,0,1,-15.4,1,0.616,0.2,6.0,0,0,Sul,Micro,0,A,0.3992
1337,0,0,47.1,4,0.941,3.3,5.0,0,0,Norte,Medio,0,B,0.0003
1338,0,0,4.7,2,1.012,7.0,9.0,0,0,Centro-Oeste,Micro,0,B,0.0011
1339,0,0,-28.2,2,1.024,1.7,7.0,1,4,Sudeste,Medio,0,C,0.0675
1340,0,0,-13.9,6,1.253,1.2,5.0,1,2,Sul,Grande,0,B,0.0163
1341,0,0,26.1,4,0.881,13.0,8.0,0,3,Sudeste,Medio,1,C,0.0006
1342,0,1,-8.2,1,1.08,2.3,3.0,1,2,Sudeste,Micro,0,A,0.3317
1343,1,1,-36.6,1,0.745,4.1,1.0,1,7,Sul,Medio,1,A,0.7196
1344,0,0,-31.2,4,1.121,1.1,6.0,0,1,Sudeste,Medio,0,B,0.0558
1345,0,1,-25.6,2,1.003,0.3,3.0,1,0,Sudeste,Micro,0,A,0.18
1346,0,1,6.0,1,0.892,1.4,6.0,1,2,Centro-Oeste,Grande,0,A,0.0479
1347,0,1,-20.3,1,0.937,1.5,5.0,1,2,Centro-Oeste,Medio,0,A,0.5
1348,1,1,-25.1,2,0.643,2.0,7.0,0,3,Sul,Grande,0,A,0.2226
1349,0,0,-14.0,4,1.009,10.8,5.0,0,2,Sudeste,Medio,0,B,0.0027
1350,0,0,1.5,4,1.206,7.0,7.0,0,1,Centro-Oeste,Micro,1,B,0.0031
1351,0,0,18.7,2,1.211,4.5,7.0,1,2,Sudeste,Micro,0,B,0.0019
1352,0,0,4.2,2,1.084,0.2,5.0,1,4,Norte,Micro,0,B,0.0346
1353,0,0,4.6,7,,10.6,,0,0,Centro-Oeste,Grande,0,B,0.0001
1354,0,1,4.4,1,0.596,1.9,6.0,1,1,Sul,Medio,0,A,0.0859
1355,0,1,-33.6,2,0.924,1.4,1.0,0,5,Sul,Medio,0,A,0.6776
1356,0,1,-8.6,2,0.98,3.7,,1,2,Centro-Oeste,Micro,0,A,0.0524
1357,0,0,4.9,7,1.048,5.9,8.0,1,0,Sul,Micro,0,B,0.0006
1358,0,0,40.8,2,1.087,0.4,6.0,1,4,Sudeste,Medio,0,B,0.0032
1359,0,0,25.3,7,0.601,6.8,4.0,0,1,Nordeste,Medio,0,B,0.0008
1360,0,1,8.7,2,1.083,0.2,6.0,0,3,Sudeste,Micro,0,A,0.0205
1361,0,0,20.3,3,1.125,2.2,5.0,1,2,Sudeste,Medio,0,B,0.0051
1362,0,0,-1.8,2,1.177,0.6,6.0,1,0,Centro-Oeste,Micro,0,B,0.016
1363,0,0,36.3,7,1.122,0.8,9.0,0,2,Sudeste,Micro,0,B,0.0002
1364,0,0,15.2,3,1.15,1.0,6.0,1,1,Sudeste,Medio,0,B,0.0248
1365,0,0,12.5,7,1.135,2.0,7.0,0,1,Nordeste,Micro,0,B,0.0026
1366,0,0,-7.8,2,1.374,11.1,7.0,1,2,Sudeste,Grande,0,B,0.0019
1367,0,0,22.8,3,1.594,2.3,,0,1,Nordeste,Micro,0,B,0.0018
1368,0,1,-26.5,1,1.019,10.0,3.0,1,1,Nordeste,Micro,0,A,0.1127
1369,0,0,-2.6,4,1.324,0.4,6.0,0,0,Sul,Micro,0,B,0.0161
1370,0,1,-12.0,1,0.681,0.2,3.0,1,5,Sul,Medio,0,A,0.6835
1371,0,1,-30.4,1,0.732,4.9,5.0,1,2,Sul,Micro,0,A,0.1534
1372,0,0,-7.2,8,1.13,19.1,7.0,0,1,Sul,Medio,0,C,0.0001
1373,0,0,-10.7,3,1.168,9.4,10.0,0,0,Sul,Micro,0,C,0.0017
1374,0,1,2.6,2,0.862,1.8,4.0,1,1,Centro-Oeste,Micro,1,A,0.2302
1375,0,0,36.6,5,0.838,7.5,8.0,1,0,Sul,Micro,0,B,0.0003
1376,0,1,20.2,0,0.688,3.4,3.0,0,1,Sudeste,Medio,0,A,0.0737
1377,0,0,26.7,1,0.969,4.1,7.0,0,1,Norte,Grande,0,B,0.0009
1378,0,0,-38.3,9,1.152,0.4,6.0,0,0,Sul,Micro,0,C,0.0066
1379,0,0,14.4,5,0.979,2.1,9.0,0,0,Norte,Medio,1,C,0.0011
1380,0,0,3.1,4,1.005,1.3,3.0,0,0,Sudeste,Grande,0,B,0.0081
1381,0,1,29.8,3,0.722,5.7,3.0,1,5,Sul,Micro,0,A,0.0495
1382,0,0,15.9,5,1.188,3.4,8.0,1,0,Centro-Oeste,Medio,0,B,0.0017
1383,0,1,-34.6,5,1.044,5.3,2.0,1,6,Centro-Oeste,Micro,0,A,0.0957
1384,0,0,-6.5,5,0.874,3.6,9.0,1,1,Nordeste,Grande,0,C,0.0078
1385,0,0,-26.9,2,1.218,0.5,4.0,1,0,Centro-Oeste,Medio,0,C,0.0432
1386,0,0,6.6,6,0.851,6.6,5.0,0,1,Norte,Grande,0,B,0.0012
1387,1,1,-49.4,3,0.923,3.4,5.0,1,3,Sudeste,Medio,0,A,0.6269
1388,1,1,-58.4,3,0.501,1.9,,1,6,Sul,Micro,0,A,0.7247
1389,0,1,-36.6,3,1.084,0.2,7.0,1,3,Centro-Oeste,Grande,0,A,0.2629
1390,0,0,-12.5,6,0.99,7.0,6.0,0,1,Norte,Micro,0,C,0.0023
1391,0,0,9.4,3,1.097,7.0,9.0,0,0,Nordeste,Micro,0,B,0.0039
1392,0,1,-10.2,0,0.805,1.1,5.0,1,3,Sudeste,Medio,0,A,0.235
1393,0,0,8.1,5,1.349,0.9,6.0,0,1,Sudeste,Medio,0,B,0.001
1394,0,0,5.8,3,0.905,0.4,4.0,0,1,Norte,Grande,0,C,0.0125
1395,0,1,-10.2,4,0.768,0.6,6.0,1,1,Sudeste,Micro,0,A,0.2365
1396,0,0,31.1,5,1.084,3.2,7.0,0,2,Nordeste,Medio,0,C,0.0008
1397,0,0,-11.9,4,1.264,20.0,7.0,0,0,Norte,Medio,0,C,0.0007
1398,0,0,14.6,2,0.883,2.8,,0,2,Sudeste,Micro,0,C,0.0052
1399,0,0,8.5,3,0.58,6.5,6.0,1,1,Centro-Oeste,Micro,0,B,0.0139
1400,0,1,-9.8,0,0.527,3.3,6.0,0,1,Centro-Oeste,Micro,0,A,0.089
1401,0,1,-21.8,3,0.939,8.4,6.0,1,3,Sul,Micro,0,A,0.1106
1402,1,1,-35.8,1,0.797,4.1,5.0,1,1,Nordeste,Grande,0,A,0.22
1403,0,1,-20.8,0,0.765,7.0,0.0,0,1,Sudeste,Medio,0,A,0.0961
1404,0,0,-6.6,8,0.864,6.0,6.0,1,4,Norte,Medio,0,B,0.0015
1405,0,0,-11.8,3,1.065,20.0,,0,0,Sudeste,Grande,0,B,0.002
1406,0,0,31.7,5,1.162,2.2,4.0,1,2,Nordeste,Micro,0,C,0.0034
1407,1,1,-15.0,2,0.754,0.9,3.0,1,2,Sudeste,Medio,0,A,0.386
1408,0,0,-31.5,5,1.335,2.4,7.0,0,2,Sul,Micro,0,B,0.0062
1409,0,0,-57.9,6,1.236,5.8,7.0,1,0,Nordeste,Grande,0,B,0.0454
1410,0,0,5.0,7,1.021,4.6,9.0,0,4,Sul,Micro,0,B,0.0011
1411,0,0,-4.6,6,1.202,0.3,7.0,1,2,Sudeste,Grande,1,C,0.0037
1412,0,0,8.5,4,1.065,0.4,4.0,0,0,Nordeste,Micro,0,B,0.0124
1413,0,0,12.8,4,1.118,0.2,6.0,0,1,Nordeste,Micro,0,C,0.0084
1414,0,1,-18.3,0,0.729,0.7,6.0,1,3,Sudeste,Medio,0,A,0.6255
1415,0,0,-7.6,6,1.089,6.8,5.0,1,2,Centro-Oeste,Micro,0,B,0.0084
1416,0,1,1.4,0,0.453,1.5,4.0,1,3,Sudeste,Medio,0,A,0.1469
1417,1,1,-41.3,2,0.605,1.5,6.0,1,2,Sudeste,Micro,0,A,0.6635
1418,1,1,6.3,0,1.04,1.1,5.0,0,4,Sudeste,Medio,0,A,0.0613
1419,1,1,-6.3,2,0.709,0.2,5.0,1,4,Centro-Oeste,Micro,0,A,0.3186
1420,1,1,-31.1,2,0.548,1.8,6.0,1,3,Centro-Oeste,Micro,1,A,0.6624
1421,1,1,-9.2,1,,1.0,7.0,1,5,Norte,Micro,0,A,0.2117
1422,1,1,-25.1,1,0.715,0.2,2.0,1,3,Norte,Medio,0,A,0.6283
1423,0,0,35.3,4,1.168,1.7,7.0,1,3,Sul,Micro,0,C,0.0028
1424,0,1,-30.7,1,0.667,0.8,3.0,1,4,Sudeste,Micro,0,A,0.2807
1425,0,0,24.1,3,1.253,1.0,7.0,0,0,Sul,Micro,0,B,0.0046
1426,0,1,-43.3,1,0.781,0.4,4.0,1,2,Sudeste,Micro,0,A,0.737
1427,0,0,14.8,3,0.681,1.0,9.0,0,3,Sudeste,Medio,0,C,0.0018
1428,0,0,14.0,2,1.506,5.6,7.0,0,1,Nordeste,Grande,0,C,0.004
1429,0,0,20.7,1,,5.8,6.0,1,1,Sudeste,Micro,0,B,0.0019
1430,0,0,17.9,2,0.98,5.3,6.0,1,1,Sul,Medio,0,B,0.0192
1431,0,1,-24.1,1,0.514,1.5,5.0,0,3,Sul,Medio,0,A,0.4103
1432,0,0,-30.8,3,0.655,0.5,8.0,0,1,Norte,Micro,0,C,0.024
1433,0,0,-18.8,4,1.291,12.1,6.0,0,1,Centro-Oeste,Medio,0,C,0.0011
1434,0,0,-33.3,5,1.096,3.5,5.0,0,0,Sul,Micro,0,C,0.0174
1435,0,0,2.6,8,0.624,2.6,5.0,0,0,Sul,Medio,0,B,0.0049
1436,0,1,4.7,3,0.697,1.4,3.0,1,5,Centro-Oeste,Micro,0,A,0.0515
1437,0,0,-6.8,5,1.133,1.1,9.0,0,1,Sul,Medio,0,C,0.0084
1438,0,1,-25.9,3,,3.6,2.0,1,1,Norte,Medio,0,A,0.0992
1439,0,0,-3.8,3,0.855,2.6,6.0,0,1,Centro-Oeste,Micro,0,B,0.0218
1440,1,1,-13.0,3,0.667,1.0,3.0,0,4,Sul,Micro,0,A,0.309
1441,0,0,11.5,4,0.901,1.4,9.0,0,1,Sul,Grande,0,C,0.0016
1442,1,1,-26.4,1,0.697,1.1,3.0,1,3,Nordeste,Micro,0,A,0.5457
1443,1,1,-37.4,1,0.83,0.7,5.0,1,4,Sudeste,Medio,0,A,0.8105
1444,0,0,20.5,8,,3.3,8.0,0,2,Sudeste,Grande,0,B,0.0008
1445,0,0,29.9,7,1.102,5.8,6.0,1,2,Norte,Medio,0,B,0.0016
1446,0,0,24.1,4,1.109,15.1,7.0,0,1,Nordeste,Medio,0,B,0.0001
1447,0,1,-40.9,1,0.738,1.1,8.0,0,1,Nordeste,Medio,1,A,0.5386
1448,0,1,-63.5,0,0.522,11.2,2.0,1,0,Centro-Oeste,Grande,0,A,0.7058
1449,0,0,3.2,4,1.018,4.4,7.0,0,1,Sudeste,Medio,0,B,0.0023
1450,0,0,35.5,4,0.956,0.8,8.0,0,1,Sul,Medio,0,C,0.0007
1451,0,0,-31.8,2,0.899,1.8,7.0,1,0,Norte,Micro,0,C,0.0522
1452,0,0,-0.2,10,1.054,3.3,6.0,0,1,Sudeste,Grande,0,B,0.0008
1453,0,0,40.2,4,0.706,5.9,6.0,1,0,Sudeste,Medio,1,C,0.0029
1454,0,0,27.6,5,0.948,1.4,8.0,0,0,Nordeste,Micro,0,B,0.0012
1455,0,0,12.6,2,,3.8,8.0,0,3,Sul,Grande,0,B,0.0128
1456,0,0,-15.9,4,0.865,5.8,,0,2,Sudeste,Medio,1,B,0.0062
1457,0,0,37.8,5,1.177,3.0,7.0,0,2,Sul,Micro,0,B,0.0008
1458,0,0,4.3,3,1.077,9.9,7.0,0,1,Sudeste,Medio,0,B,0.0041
1459,0,0,-37.0,8,1.153,10.2,6.0,1,0,Sul,Micro,0,B,0.0132
1460,0,1,10.9,1,0.874,4.6,2.0,1,5,Sul,Grande,0,A,0.1154
1461,0,1,-38.7,1,0.563,0.8,,1,3,Sul,Micro,0,A,0.7949
1462,0,1,45.6,1,1.021,2.1,5.0,1,1,Centro-Oeste,Medio,0,A,0.0215
1463,0,0,4.3,2,0.945,0.2,6.0,0,1,Centro-Oeste,Medio,0,B,0.0066
1464,1,1,-9.5,0,1.028,2.9,4.0,1,1,Sudeste,Micro,1,A,0.4661
1465,0,1,-16.1,2,0.696,3.3,2.0,1,6,Nordeste,Grande,1,A,0.2966
1466,0,0,2.7,6,0.77,5.0,7.0,1,1,Sudeste,Medio,0,B,0.0037
1467,0,0,23.9,3,0.819,3.2,,0,2,Sudeste,Micro,0,B,0.0022
1468,0,0,12.0,4,1.259,0.7,,1,3,Nordeste,Medio,0,B,0.0096
1469,0,0,9.2,2,1.17,0.9,8.0,0,1,Sudeste,Grande,0,B,0.0039
1470,0,0,-12.6,1,0.886,9.6,6.0,0,0,Nordeste,Micro,0,C,0.0191
1471,0,0,5.0,5,1.098,10.1,6.0,0,1,Sul,Micro,1,C,0.0035
1472,0,0,-15.5,4,1.264,5.6,8.0,1,1,Nordeste,Micro,0,C,0.0046
1473,0,0,16.1,5,1.408,5.5,7.0,1,3,Sul,Micro,0,B,0.001
1474,0,1,-11.2,2,0.814,3.4,4.0,1,3,Nordeste,Medio,0,A,0.3413
1475,0,0,11.5,5,1.121,1.1,,0,0,Sudeste,Medio,0,C,0.0021
1476,0,1,6.9,3,0.744,2.3,2.0,0,2,Nordeste,Micro,0,A,0.0273
1477,0,1,-1.9,1,0.783,0.2,4.0,0,3,Sul,Micro,1,A,0.0785
1478,0,0,49.7,8,1.176,3.9,6.0,1,2,Sudeste,Micro,0,B,0.0001
1479,0,1,1.7,0,0.541,2.9,7.0,1,1,Nordeste,Grande,0,A,0.28
1480,0,0,11.1,4,1.193,15.3,7.0,0,0,Sudeste,Micro,0,C,0.0006
1481,0,0,2.1,10,0.965,9.3,,1,1,Centro-Oeste,Grande,1,B,0.0014
1482,0,0,-20.2,3,0.888,1.5,6.0,0,3,Centro-Oeste,Medio,0,B,0.0343
1483,0,0,35.5,7,0.888,4.8,4.0,0,1,Sudeste,Micro,0,B,0.0007
1484,0,0,19.4,4,1.469,12.8,8.0,0,0,Centro-Oeste,Grande,0,B,0.0002
1485,1,1,-27.1,2,1.065,1.4,6.0,1,8,Sudeste,Medio,0,A,0.4554
1486,0,0,14.2,8,0.86,3.5,7.0,1,0,Nordeste,Medio,1,B,0.0009
1487,0,0,10.7,4,1.11,3.0,6.0,1,2,Sul,Grande,0,B,0.0027
1488,0,0,6.2,8,1.101,2.6,7.0,0,1,Sudeste,Micro,0,B,0.0014
1489,0,0,26.5,11,1.431,9.0,9.0,0,2,Nordeste,Micro,0,B,0.0
1490,1,1,-49.0,3,0.683,6.3,4.0,0,2,Nordeste,Medio,0,A,0.2634
1491,0,1,-0.9,0,0.291,2.9,4.0,1,2,Sudeste,Micro,0,A,0.3537
1492,0,1,8.4,2,0.753,1.6,10.0,1,0,Centro-Oeste,Micro,1,A,0.0644
1493,0,1,-40.2,2,0.72,0.2,6.0,1,2,Sudeste,Micro,0,A,0.6682
1494,0,0,-31.1,5,1.15,2.6,8.0,0,1,Sul,Micro,0,C,0.0066
1495,0,0,17.3,4,1.239,6.3,8.0,0,1,Sudeste,Medio,0,C,0.0019
1496,0,0,27.3,4,1.302,1.1,9.0,0,1,Sudeste,Micro,0,B,0.0004
1497,0,0,-9.6,3,1.295,5.2,7.0,0,2,Sudeste,Medio,0,B,0.002
1498,0,0,-20.0,9,1.193,5.8,5.0,1,0,Sul,Medio,0,B,0.0048
1499,1,1,-55.6,1,1.011,0.2,6.0,0,4,Nordeste,Micro,0,A,0.6844
1500,1,1,3.7,3,0.479,1.4,4.0,0,0,Nordeste,Micro,0,A,0.0224
1501,0,0,5.9,1,0.993,5.8,6.0,0,3,Centro-Oeste,Medio,0,C,0.025
1502,0,0,34.1,4,1.051,3.1,6.0,0,1,Sudeste,Micro,0,B,0.0004
1503,0,0,-47.5,7,,2.1,8.0,1,0,Sudeste,Medio,0,C,0.0145
1504,0,1,-16.3,1,0.642,0.6,5.0,0,1,Norte,Grande,0,A,0.1039
1505,0,0,30.3,4,0.902,19.0,5.0,0,1,Centro-Oeste,Micro,0,B,0.0001
1506,1,1,-36.8,1,0.702,4.1,8.0,1,1,Sul,Medio,0,A,0.5352
1507,0,1,-3.2,2,0.876,1.5,3.0,1,0,Nordeste,Medio,0,A,0.3067
1508,0,0,-13.1,3,0.312,3.1,4.0,0,3,Norte,Micro,0,B,0.0409
1509,1,1,-37.0,1,0.776,0.2,6.0,1,6,Nordeste,Grande,1,A,0.3992
1510,0,1,-16.6,3,0.621,0.2,4.0,0,3,Centro-Oeste,Grande,0,A,0.3809
1511,1,1,-30.1,1,0.591,0.7,2.0,1,3,Centro-Oeste,Micro,0,A,0.6971
1512,0,1,9.4,0,0.853,2.0,4.0,1,3,Sudeste,Medio,0,A,0.2496
1513,0,0,8.2,5,1.082,3.1,5.0,1,4,Nordeste,Grande,0,B,0.005
1514,0,0,36.1,6,1.095,0.2,6.0,0,1,Nordeste,Grande,0,B,0.0011
1515,0,1,-4.5,1,0.817,1.2,3.0,0,2,Sul,Medio,0,A,0.3852
1516,1,1,-36.2,3,1.088,0.3,4.0,1,1,Sul,Medio,1,A,0.4082
1517,0,1,-13.5,3,1.039,3.8,4.0,0,3,Sudeste,Micro,0,A,0.0961
1518,0,0,-8.7,7,0.743,8.7,7.0,0,0,Norte,Grande,0,B,0.0007
1519,0,1,5.1,0,0.673,3.3,4.0,0,2,Nordeste,Micro,0,A,0.1365
1520,0,0,37.1,3,0.969,1.2,7.0,0,1,Sul,Medio,0,B,0.0016
1521,1,1,-52.6,1,0.446,3.4,6.0,1,2,Sudeste,Micro,0,A,0.3776
1522,0,1,-6.7,2,,5.9,1.0,1,6,Sudeste,Micro,0,A,0.1897
1523,0,0,32.2,2,1.073,3.4,5.0,0,2,Nordeste,Micro,0,C,0.0015
1524,0,0,25.9,5,0.789,2.9,5.0,0,3,Norte,Grande,0,B,0.0009
1525,0,1,-20.1,0,1.015,1.8,3.0,0,5,Norte,Micro,0,A,0.1669
1526,0,0,60.0,5,1.079,6.0,4.0,0,1,Sudeste,Medio,0,C,0.0007
1527,0,0,12.7,2,,0.7,6.0,1,1,Sudeste,Micro,0,B,0.0103
1528,0,0,-21.7,3,1.203,0.3,6.0,0,2,Sudeste,Micro,0,C,0.01
1529,0,0,21.9,3,1.252,7.3,7.0,1,3,Sul,Micro,0,B,0.0013
1530,0,0,29.8,2,1.202,5.5,4.0,0,0,Nordeste,Medio,0,B,0.0011
1531,0,0,19.8,5,1.17,3.5,7.0,1,2,Norte,Micro,0,C,0.0031
1532,0,1,-13.9,5,0.625,1.7,2.0,1,1,Nordeste,Micro,0,A,0.1404
1533,0,0,-19.8,7,0.689,3.4,4.0,0,2,Nordeste,Micro,0,B,0.0179
1534,0,0,-25.1,4,0.785,2.9,5.0,0,0,Sudeste,Micro,0,B,0.0453
1535,1,1,-37.4,0,0.675,0.2,4.0,0,2,Norte,Grande,0,A,0.6595
1536,1,1,-66.1,0,0.398,7.2,5.0,1,3,Nordeste,Grande,1,A,0.6844
1537,0,1,12.6,1,1.177,3.7,5.0,0,1,Norte,Micro,0,A,0.02
1538,0,0,9.4,7,,5.9,7.0,0,1,Sudeste,Medio,0,B,0.0024
1539,0,0,1.3,3,1.008,6.2,5.0,0,1,Sudeste,Grande,0,B,0.0031
1540,0,0,-20.8,5,1.08,2.4,4.0,1,0,Sul,Micro,0,B,0.0081
1541,1,1,-43.7,2,1.022,1.7,0.0,1,3,Nordeste,Medio,0,A,0.711
1542,0,0,8.4,3,,2.3,5.0,0,2,Centro-Oeste,Grande,0,B,0.0028
1543,0,0,2.2,3,,3.8,5.0,1,0,Sudeste,Micro,0,C,0.012
1544,0,0,10.6,5,1.564,3.0,,0,0,Centro-Oeste,Micro,0,B,0.0012
1545,0,0,-18.6,7,1.404,11.0,7.0,1,3,Centro-Oeste,Grande,0,B,0.002
1546,0,0,15.7,2,1.137,6.0,6.0,0,2,Sudeste,Medio,0,B,0.0068
1547,0,0,33.6,4,,11.4,5.0,1,1,Sul,Micro,0,C,0.0003
1548,0,0,2.3,4,1.021,6.2,7.0,1,0,Centro-Oeste,Micro,0,B,0.0021
1549,0,0,23.7,3,1.21,17.7,7.0,1,1,Sudeste,Micro,0,C,0.0008
1550,0,0,4.5,8,0.968,5.0,5.0,0,1,Norte,Medio,0,B,0.0007
1551,0,0,0.3,4,0.887,16.6,4.0,0,2,Sudeste,Medio,0,C,0.0025
1552,0,1,-9.4,4,1.087,0.4,1.0,0,5,Norte,Grande,0,A,0.1215
1553,0,1,-27.3,1,0.612,3.8,8.0,1,1,Sudeste,Micro,0,A,0.1178
1554,0,1,-30.5,2,0.772,1.0,4.0,0,7,Sudeste,Medio,1,A,0.3361
1555,0,0,29.6,3,0.965,20.0,9.0,0,1,Nordeste,Medio,0,C,0.0002
1556,0,0,-28.4,4,1.035,2.7,7.0,0,1,Sudeste,Micro,0,B,0.0121
1557,0,1,-16.2,2,0.824,5.5,3.0,1,1,Sul,Micro,1,A,0.2823
1558,1,1,-39.2,1,0.781,4.5,,1,2,Sul,Grande,0,A,0.1917
1559,0,0,44.1,3,0.857,5.2,4.0,1,0,Centro-Oeste,Grande,0,C,0.0018
1560,0,0,26.1,5,0.96,1.9,7.0,1,2,Centro-Oeste,Medio,0,C,0.0017
1561,0,0,33.6,5,1.194,6.3,9.0,0,0,Centro-Oeste,Medio,0,B,0.0001
1562,0,0,11.9,6,1.099,18.5,6.0,1,2,Sul,Micro,0,B,0.0002
1563,0,0,20.6,4,1.137,11.4,6.0,1,1,Sul,Medio,0,B,0.0005
1564,0,0,12.2,10,1.249,1.7,8.0,1,2,Sul,Medio,0,B,0.0004
1565,0,0,-3.3,2,1.169,2.0,5.0,0,2,Sudeste,Medio,0,C,0.0055
1566,0,1,17.4,3,0.648,3.7,1.0,1,2,Sudeste,Grande,0,A,0.031
1567,0,0,22.1,1,1.122,2.5,7.0,1,1,Sudeste,Medio,0,B,0.0041
1568,1,1,-34.5,1,0.846,1.0,4.0,1,1,Sudeste,Micro,0,A,0.3161
1569,0,0,-23.3,4,0.701,7.2,,1,1,Nordeste,Medio,0,B,0.0211
1570,0,0,-12.3,1,0.682,2.3,9.0,1,3,Sudeste,Micro,0,B,0.0125
1571,0,0,9.1,2,1.148,10.6,7.0,1,0,Sudeste,Micro,0,B,0.0011
1572,0,1,-31.0,1,0.656,1.7,7.0,0,2,Norte,Micro,0,A,0.2949
1573,0,0,26.7,3,0.948,0.2,5.0,1,2,Sudeste,Micro,0,B,0.0082
1574,1,1,-12.4,0,0.84,0.4,5.0,1,3,Centro-Oeste,Medio,0,A,0.5419
1575,0,1,-23.0,0,0.783,0.2,5.0,1,2,Nordeste,Medio,0,A,0.3505
1576,0,1,-18.0,1,0.767,2.0,6.0,1,4,Nordeste,Medio,0,A,0.2803
