id_cliente;reduziu_compras;segmento_A;var_compras_6m;freq_compras_trim;ticket_medio_ratio;tempo_cliente_anos;nps_score;canal_digital;vendedor_rotatividade;regiao;porte;inadimplencia_hist;segmento
1321;0;1;-0.0;1;0.972;2.4;4.0;1;1;Sudeste;Micro;0;A
1322;0;0;14.1;3;1.332;5.8;8.0;0;0;Centro-Oeste;Grande;0;C
1323;0;0;-15.1;8;0.75;2.7;6.0;1;0;Centro-Oeste;Micro;0;B
1324;0;0;-11.8;4;0.931;2.2;7.0;0;3;Sudeste;Medio;1;B
1325;0;0;13.0;5;0.796;6.7;7.0;1;2;Nordeste;Grande;0;B
1326;0;1;-8.2;1;;4.8;5.0;0;2;Centro-Oeste;Medio;0;A
1327;0;0;6.6;4;1.126;4.7;7.0;0;1;Sudeste;Medio;0;B
1328;0;0;19.1;1;0.848;1.7;8.0;0;2;Centro-Oeste;Micro;0;C
1329;0;0;10.9;5;0.836;13.0;6.0;0;0;Sudeste;Micro;0;C
1330;0;0;11.4;8;1.361;4.0;7.0;1;2;Sudeste;Grande;0;C
1331;0;0;24.8;3;1.183;7.8;7.0;0;1;Sudeste;Medio;0;C
1332;0;1;20.4;3;0.779;0.3;6.0;1;3;Centro-Oeste;Medio;0;A
1333;1;1;-12.0;0;0.677;0.4;5.0;1;3;Sul;Micro;0;A
1334;0;1;43.7;0;0.683;2.8;5.0;1;2;Sul;Micro;0;A
1335;1;1;-15.1;3;0.466;1.9;5.0;1;3;Sul;Grande;1;A
1336;0;1;-15.4;1;0.616;0.2;6.0;0;0;Sul;Micro;0;A
1337;0;0;47.1;4;0.941;3.3;5.0;0;0;Norte;Medio;0;B
1338;0;0;4.7;2;1.012;7.0;9.0;0;0;Centro-Oeste;Micro;0;B
1339;0;0;-28.2;2;1.024;1.7;7.0;1;4;Sudeste;Medio;0;C
1340;0;0;-13.9;6;1.253;1.2;5.0;1;2;Sul;Grande;0;B
1341;0;0;26.1;4;0.881;13.0;8.0;0;3;Sudeste;Medio;1;C
1342;0;1;-8.2;1;1.08;2.3;3.0;1;2;Sudeste;Micro;0;A
1343;1;1;-36.6;1;0.745;4.1;1.0;1;7;Sul;Medio;1;A
1344;0;0;-31.2;4;1.121;1.1;6.0;0;1;Sudeste;Medio;0;B
1345;0;1;-25.6;2;1.003;0.3;3.0;1;0;Sudeste;Micro;0;A
1346;0;1;6.0;1;0.892;1.4;6.0;1;2;Centro-Oeste;Grande;0;A
1347;0;1;-20.3;1;0.937;1.5;5.0;1;2;Centro-Oeste;Medio;0;A
1348;1;1;-25.1;2;0.643;2.0;7.0;0;3;Sul;Grande;0;A
1349;0;0;-14.0;4;1.009;10.8;5.0;0;2;Sudeste;Medio;0;B
1350;0;0;1.5;4;1.206;7.0;7.0;0;1;Centro-Oeste;Micro;1;B
1351;0;0;18.7;2;1.211;4.5;7.0;1;2;Sudeste;Micro;0;B
1352;0;0;4.2;2;1.084;0.2;5.0;1;4;Norte;Micro;0;B
1353;0;0;4.6;7;;10.6;;0;0;Centro-Oeste;Grande;0;B
1354;0;1;4.4;1;0.596;1.9;6.0;1;1;Sul;Medio;0;A
1355;0;1;-33.6;2;0.924;1.4;1.0;0;5;Sul;Medio;0;A
1356;0;1;-8.6;2;0.98;3.7;;1;2;Centro-Oeste;Micro;0;A
1357;0;0;4.9;7;1.048;5.9;8.0;1;0;Sul;Micro;0;B
1358;0;0;40.8;2;1.087;0.4;6.0;1;4;Sudeste;Medio;0;B
1359;0;0;25.3;7;0.601;6.8;4.0;0;1;Nordeste;Medio;0;B
1360;0;1;8.7;2;1.083;0.2;6.0;0;3;Sudeste;Micro;0;A
1361;0;0;20.3;3;1.125;2.2;5.0;1;2;Sudeste;Medio;0;B
1362;0;0;-1.8;2;1.177;0.6;6.0;1;0;Centro-Oeste;Micro;0;B
1363;0;0;36.3;7;1.122;0.8;9.0;0;2;Sudeste;Micro;0;B
1364;0;0;15.2;3;1.15;1.0;6.0;1;1;Sudeste;Medio;0;B
1365;0;0;12.5;7;1.135;2.0;7.0;0;1;Nordeste;Micro;0;B
1366;0;0;-7.8;2;1.374;11.1;7.0;1;2;Sudeste;Grande;0;B
1367;0;0;22.8;3;1.594;2.3;;0;1;Nordeste;Micro;0;B
1368;0;1;-26.5;1;1.019;10.0;3.0;1;1;Nordeste;Micro;0;A
1369;0;0;-2.6;4;1.324;0.4;6.0;0;0;Sul;Micro;0;B
1370;0;1;-12.0;1;0.681;0.2;3.0;1;5;Sul;Medio;0;A
1371;0;1;-30.4;1;0.732;4.9;5.0;1;2;Sul;Micro;0;A
1372;0;0;-7.2;8;1.13;19.1;7.0;0;1;Sul;Medio;0;C
1373;0;0;-10.7;3;1.168;9.4;10.0;0;0;Sul;Micro;0;C
1374;0;1;2.6;2;0.862;1.8;4.0;1;1;Centro-Oeste;Micro;1;A
1375;0;0;36.6;5;0.838;7.5;8.0;1;0;Sul;Micro;0;B
1376;0;1;20.2;0;0.688;3.4;3.0;0;1;Sudeste;Medio;0;A
1377;0;0;26.7;1;0.969;4.1;7.0;0;1;Norte;Grande;0;B
1378;0;0;-38.3;9;1.152;0.4;6.0;0;0;Sul;Micro;0;C
1379;0;0;14.4;5;0.979;2.1;9.0;0;0;Norte;Medio;1;C
1380;0;0;3.1;4;1.005;1.3;3.0;0;0;Sudeste;Grande;0;B
1381;0;1;29.8;3;0.722;5.7;3.0;1;5;Sul;Micro;0;A
1382;0;0;15.9;5;1.188;3.4;8.0;1;0;Centro-Oeste;Medio;0;B
1383;0;1;-34.6;5;1.044;5.3;2.0;1;6;Centro-Oeste;Micro;0;A
1384;0;0;-6.5;5;0.874;3.6;9.0;1;1;Nordeste;Grande;0;C
1385;0;0;-26.9;2;1.218;0.5;4.0;1;0;Centro-Oeste;Medio;0;C
1386;0;0;6.6;6;0.851;6.6;5.0;0;1;Norte;Grande;0;B
1387;1;1;-49.4;3;0.923;3.4;5.0;1;3;Sudeste;Medio;0;A
1388;1;1;-58.4;3;0.501;1.9;;1;6;Sul;Micro;0;A
1389;0;1;-36.6;3;1.084;0.2;7.0;1;3;Centro-Oeste;Grande;0;A
1390;0;0;-12.5;6;0.99;7.0;6.0;0;1;Norte;Micro;0;C
1391;0;0;9.4;3;1.097;7.0;9.0;0;0;Nordeste;Micro;0;B
1392;0;1;-10.2;0;0.805;1.1;5.0;1;3;Sudeste;Medio;0;A
1393;0;0;8.1;5;1.349;0.9;6.0;0;1;Sudeste;Medio;0;B
1394;0;0;5.8;3;0.905;0.4;4.0;0;1;Norte;Grande;0;C
1395;0;1;-10.2;4;0.768;0.6;6.0;1;1;Sudeste;Micro;0;A
1396;0;0;31.1;5;1.084;3.2;7.0;0;2;Nordeste;Medio;0;C
1397;0;0;-11.9;4;1.264;20.0;7.0;0;0;Norte;Medio;0;C
1398;0;0;14.6;2;0.883;2.8;;0;2;Sudeste;Micro;0;C
1399;0;0;8.5;3;0.58;6.5;6.0;1;1;Centro-Oeste;Micro;0;B
1400;0;1;-9.8;0;0.527;3.3;6.0;0;1;Centro-Oeste;Micro;0;A
1401;0;1;-21.8;3;0.939;8.4;6.0;1;3;Sul;Micro;0;A
1402;1;1;-35.8;1;0.797;4.1;5.0;1;1;Nordeste;Grande;0;A
1403;0;1;-20.8;0;0.765;7.0;0.0;0;1;Sudeste;Medio;0;A
1404;0;0;-6.6;8;0.864;6.0;6.0;1;4;Norte;Medio;0;B
1405;0;0;-11.8;3;1.065;20.0;;0;0;Sudeste;Grande;0;B
1406;0;0;31.7;5;1.162;2.2;4.0;1;2;Nordeste;Micro;0;C
1407;1;1;-15.0;2;0.754;0.9;3.0;1;2;Sudeste;Medio;0;A
1408;0;0;-31.5;5;1.335;2.4;7.0;0;2;Sul;Micro;0;B
1409;0;0;-57.9;6;1.236;5.8;7.0;1;0;Nordeste;Grande;0;B
1410;0;0;5.0;7;1.021;4.6;9.0;0;4;Sul;Micro;0;B
1411;0;0;-4.6;6;1.202;0.3;7.0;1;2;Sudeste;Grande;1;C
1412;0;0;8.5;4;1.065;0.4;4.0;0;0;Nordeste;Micro;0;B
1413;0;0;12.8;4;1.118;0.2;6.0;0;1;Nordeste;Micro;0;C
1414;0;1;-18.3;0;0.729;0.7;6.0;1;3;Sudeste;Medio;0;A
1415;0;0;-7.6;6;1.089;6.8;5.0;1;2;Centro-Oeste;Micro;0;B
1416;0;1;1.4;0;0.453;1.5;4.0;1;3;Sudeste;Medio;0;A
1417;1;1;-41.3;2;0.605;1.5;6.0;1;2;Sudeste;Micro;0;A
1418;1;1;6.3;0;1.04;1.1;5.0;0;4;Sudeste;Medio;0;A
1419;1;1;-6.3;2;0.709;0.2;5.0;1;4;Centro-Oeste;Micro;0;A
1420;1;1;-31.1;2;0.548;1.8;6.0;1;3;Centro-Oeste;Micro;1;A
1421;1;1;-9.2;1;;1.0;7.0;1;5;Norte;Micro;0;A
1422;1;1;-25.1;1;0.715;0.2;2.0;1;3;Norte;Medio;0;A
1423;0;0;35.3;4;1.168;1.7;7.0;1;3;Sul;Micro;0;C
1424;0;1;-30.7;1;0.667;0.8;3.0;1;4;Sudeste;Micro;0;A
1425;0;0;24.1;3;1.253;1.0;7.0;0;0;Sul;Micro;0;B
1426;0;1;-43.3;1;0.781;0.4;4.0;1;2;Sudeste;Micro;0;A
1427;0;0;14.8;3;0.681;1.0;9.0;0;3;Sudeste;Medio;0;C
1428;0;0;14.0;2;1.506;5.6;7.0;0;1;Nordeste;Grande;0;C
1429;0;0;20.7;1;;5.8;6.0;1;1;Sudeste;Micro;0;B
1430;0;0;17.9;2;0.98;5.3;6.0;1;1;Sul;Medio;0;B
1431;0;1;-24.1;1;0.514;1.5;5.0;0;3;Sul;Medio;0;A
1432;0;0;-30.8;3;0.655;0.5;8.0;0;1;Norte;Micro;0;C
1433;0;0;-18.8;4;1.291;12.1;6.0;0;1;Centro-Oeste;Medio;0;C
1434;0;0;-33.3;5;1.096;3.5;5.0;0;0;Sul;Micro;0;C
1435;0;0;2.6;8;0.624;2.6;5.0;0;0;Sul;Medio;0;B
1436;0;1;4.7;3;0.697;1.4;3.0;1;5;Centro-Oeste;Micro;0;A
1437;0;0;-6.8;5;1.133;1.1;9.0;0;1;Sul;Medio;0;C
1438;0;1;-25.9;3;;3.6;2.0;1;1;Norte;Medio;0;A
1439;0;0;-3.8;3;0.855;2.6;6.0;0;1;Centro-Oeste;Micro;0;B
1440;1;1;-13.0;3;0.667;1.0;3.0;0;4;Sul;Micro;0;A
1441;0;0;11.5;4;0.901;1.4;9.0;0;1;Sul;Grande;0;C
1442;1;1;-26.4;1;0.697;1.1;3.0;1;3;Nordeste;Micro;0;A
1443;1;1;-37.4;1;0.83;0.7;5.0;1;4;Sudeste;Medio;0;A
1444;0;0;20.5;8;;3.3;8.0;0;2;Sudeste;Grande;0;B
1445;0;0;29.9;7;1.102;5.8;6.0;1;2;Norte;Medio;0;B
1446;0;0;24.1;4;1.109;15.1;7.0;0;1;Nordeste;Medio;0;B
1447;0;1;-40.9;1;0.738;1.1;8.0;0;1;Nordeste;Medio;1;A
1448;0;1;-63.5;0;0.522;11.2;2.0;1;0;Centro-Oeste;Grande;0;A
1449;0;0;3.2;4;1.018;4.4;7.0;0;1;Sudeste;Medio;0;B
1450;0;0;35.5;4;0.956;0.8;8.0;0;1;Sul;Medio;0;C
1451;0;0;-31.8;2;0.899;1.8;7.0;1;0;Norte;Micro;0;C
1452;0;0;-0.2;10;1.054;3.3;6.0;0;1;Sudeste;Grande;0;B
1453;0;0;40.2;4;0.706;5.9;6.0;1;0;Sudeste;Medio;1;C
1454;0;0;27.6;5;0.948;1.4;8.0;0;0;Nordeste;Micro;0;B
1455;0;0;12.6;2;;3.8;8.0;0;3;Sul;Grande;0;B
1456;0;0;-15.9;4;0.865;5.8;;0;2;Sudeste;Medio;1;B
1457;0;0;37.8;5;1.177;3.0;7.0;0;2;Sul;Micro;0;B
1458;0;0;4.3;3;1.077;9.9;7.0;0;1;Sudeste;Medio;0;B
1459;0;0;-37.0;8;1.153;10.2;6.0;1;0;Sul;Micro;0;B
1460;0;1;10.9;1;0.874;4.6;2.0;1;5;Sul;Grande;0;A
1461;0;1;-38.7;1;0.563;0.8;;1;3;Sul;Micro;0;A
1462;0;1;45.6;1;1.021;2.1;5.0;1;1;Centro-Oeste;Medio;0;A
1463;0;0;4.3;2;0.945;0.2;6.0;0;1;Centro-Oeste;Medio;0;B
1464;1;1;-9.5;0;1.028;2.9;4.0;1;1;Sudeste;Micro;1;A
1465;0;1;-16.1;2;0.696;3.3;2.0;1;6;Nordeste;Grande;1;A
1466;0;0;2.7;6;0.77;5.0;7.0;1;1;Sudeste;Medio;0;B
1467;0;0;23.9;3;0.819;3.2;;0;2;Sudeste;Micro;0;B
1468;0;0;12.0;4;1.259;0.7;;1;3;Nordeste;Medio;0;B
1469;0;0;9.2;2;1.17;0.9;8.0;0;1;Sudeste;Grande;0;B
1470;0;0;-12.6;1;0.886;9.6;6.0;0;0;Nordeste;Micro;0;C
1471;0;0;5.0;5;1.098;10.1;6.0;0;1;Sul;Micro;1;C
1472;0;0;-15.5;4;1.264;5.6;8.0;1;1;Nordeste;Micro;0;C
1473;0;0;16.1;5;1.408;5.5;7.0;1;3;Sul;Micro;0;B
1474;0;1;-11.2;2;0.814;3.4;4.0;1;3;Nordeste;Medio;0;A
1475;0;0;11.5;5;1.121;1.1;;0;0;Sudeste;Medio;0;C
1476;0;1;6.9;3;0.744;2.3;2.0;0;2;Nordeste;Micro;0;A
1477;0;1;-1.9;1;0.783;0.2;4.0;0;3;Sul;Micro;1;A
1478;0;0;49.7;8;1.176;3.9;6.0;1;2;Sudeste;Micro;0;B
1479;0;1;1.7;0;0.541;2.9;7.0;1;1;Nordeste;Grande;0;A
1480;0;0;11.1;4;1.193;15.3;7.0;0;0;Sudeste;Micro;0;C
1481;0;0;2.1;10;0.965;9.3;;1;1;Centro-Oeste;Grande;1;B
1482;0;0;-20.2;3;0.888;1.5;6.0;0;3;Centro-Oeste;Medio;0;B
1483;0;0;35.5;7;0.888;4.8;4.0;0;1;Sudeste;Micro;0;B
1484;0;0;19.4;4;1.469;12.8;8.0;0;0;Centro-Oeste;Grande;0;B
1485;1;1;-27.1;2;1.065;1.4;6.0;1;8;Sudeste;Medio;0;A
1486;0;0;14.2;8;0.86;3.5;7.0;1;0;Nordeste;Medio;1;B
1487;0;0;10.7;4;1.11;3.0;6.0;1;2;Sul;Grande;0;B
1488;0;0;6.2;8;1.101;2.6;7.0;0;1;Sudeste;Micro;0;B
1489;0;0;26.5;11;1.431;9.0;9.0;0;2;Nordeste;Micro;0;B
1490;1;1;-49.0;3;0.683;6.3;4.0;0;2;Nordeste;Medio;0;A
1491;0;1;-0.9;0;0.291;2.9;4.0;1;2;Sudeste;Micro;0;A
1492;0;1;8.4;2;0.753;1.6;10.0;1;0;Centro-Oeste;Micro;1;A
1493;0;1;-40.2;2;0.72;0.2;6.0;1;2;Sudeste;Micro;0;A
1494;0;0;-31.1;5;1.15;2.6;8.0;0;1;Sul;Micro;0;C
1495;0;0;17.3;4;1.239;6.3;8.0;0;1;Sudeste;Medio;0;C
1496;0;0;27.3;4;1.302;1.1;9.0;0;1;Sudeste;Micro;0;B
1497;0;0;-9.6;3;1.295;5.2;7.0;0;2;Sudeste;Medio;0;B
1498;0;0;-20.0;9;1.193;5.8;5.0;1;0;Sul;Medio;0;B
1499;1;1;-55.6;1;1.011;0.2;6.0;0;4;Nordeste;Micro;0;A
1500;1;1;3.7;3;0.479;1.4;4.0;0;0;Nordeste;Micro;0;A
1501;0;0;5.9;1;0.993;5.8;6.0;0;3;Centro-Oeste;Medio;0;C
1502;0;0;34.1;4;1.051;3.1;6.0;0;1;Sudeste;Micro;0;B
1503;0;0;-47.5;7;;2.1;8.0;1;0;Sudeste;Medio;0;C
1504;0;1;-16.3;1;0.642;0.6;5.0;0;1;Norte;Grande;0;A
1505;0;0;30.3;4;0.902;19.0;5.0;0;1;Centro-Oeste;Micro;0;B
1506;1;1;-36.8;1;0.702;4.1;8.0;1;1;Sul;Medio;0;A
1507;0;1;-3.2;2;0.876;1.5;3.0;1;0;Nordeste;Medio;0;A
1508;0;0;-13.1;3;0.312;3.1;4.0;0;3;Norte;Micro;0;B
1509;1;1;-37.0;1;0.776;0.2;6.0;1;6;Nordeste;Grande;1;A
1510;0;1;-16.6;3;0.621;0.2;4.0;0;3;Centro-Oeste;Grande;0;A
1511;1;1;-30.1;1;0.591;0.7;2.0;1;3;Centro-Oeste;Micro;0;A
1512;0;1;9.4;0;0.853;2.0;4.0;1;3;Sudeste;Medio;0;A
1513;0;0;8.2;5;1.082;3.1;5.0;1;4;Nordeste;Grande;0;B
1514;0;0;36.1;6;1.095;0.2;6.0;0;1;Nordeste;Grande;0;B
1515;0;1;-4.5;1;0.817;1.2;3.0;0;2;Sul;Medio;0;A
1516;1;1;-36.2;3;1.088;0.3;4.0;1;1;Sul;Medio;1;A
1517;0;1;-13.5;3;1.039;3.8;4.0;0;3;Sudeste;Micro;0;A
1518;0;0;-8.7;7;0.743;8.7;7.0;0;0;Norte;Grande;0;B
1519;0;1;5.1;0;0.673;3.3;4.0;0;2;Nordeste;Micro;0;A
1520;0;0;37.1;3;0.969;1.2;7.0;0;1;Sul;Medio;0;B
1521;1;1;-52.6;1;0.446;3.4;6.0;1;2;Sudeste;Micro;0;A
1522;0;1;-6.7;2;;5.9;1.0;1;6;Sudeste;Micro;0;A
1523;0;0;32.2;2;1.073;3.4;5.0;0;2;Nordeste;Micro;0;C
1524;0;0;25.9;5;0.789;2.9;5.0;0;3;Norte;Grande;0;B
1525;0;1;-20.1;0;1.015;1.8;3.0;0;5;Norte;Micro;0;A
1526;0;0;60.0;5;1.079;6.0;4.0;0;1;Sudeste;Medio;0;C
1527;0;0;12.7;2;;0.7;6.0;1;1;Sudeste;Micro;0;B
1528;0;0;-21.7;3;1.203;0.3;6.0;0;2;Sudeste;Micro;0;C
1529;0;0;21.9;3;1.252;7.3;7.0;1;3;Sul;Micro;0;B
1530;0;0;29.8;2;1.202;5.5;4.0;0;0;Nordeste;Medio;0;B
1531;0;0;19.8;5;1.17;3.5;7.0;1;2;Norte;Micro;0;C
1532;0;1;-13.9;5;0.625;1.7;2.0;1;1;Nordeste;Micro;0;A
1533;0;0;-19.8;7;0.689;3.4;4.0;0;2;Nordeste;Micro;0;B
1534;0;0;-25.1;4;0.785;2.9;5.0;0;0;Sudeste;Micro;0;B
1535;1;1;-37.4;0;0.675;0.2;4.0;0;2;Norte;Grande;0;A
1536;1;1;-66.1;0;0.398;7.2;5.0;1;3;Nordeste;Grande;1;A
1537;0;1;12.6;1;1.177;3.7;5.0;0;1;Norte;Micro;0;A
1538;0;0;9.4;7;;5.9;7.0;0;1;Sudeste;Medio;0;B
1539;0;0;1.3;3;1.008;6.2;5.0;0;1;Sudeste;Grande;0;B
1540;0;0;-20.8;5;1.08;2.4;4.0;1;0;Sul;Micro;0;B
1541;1;1;-43.7;2;1.022;1.7;0.0;1;3;Nordeste;Medio;0;A
1542;0;0;8.4;3;;2.3;5.0;0;2;Centro-Oeste;Grande;0;B
1543;0;0;2.2;3;;3.8;5.0;1;0;Sudeste;Micro;0;C
1544;0;0;10.6;5;1.564;3.0;;0;0;Centro-Oeste;Micro;0;B
1545;0;0;-18.6;7;1.404;11.0;7.0;1;3;Centro-Oeste;Grande;0;B
1546;0;0;15.7;2;1.137;6.0;6.0;0;2;Sudeste;Medio;0;B
1547;0;0;33.6;4;;11.4;5.0;1;1;Sul;Micro;0;C
1548;0;0;2.3;4;1.021;6.2;7.0;1;0;Centro-Oeste;Micro;0;B
1549;0;0;23.7;3;1.21;17.7;7.0;1;1;Sudeste;Micro;0;C
1550;0;0;4.5;8;0.968;5.0;5.0;0;1;Norte;Medio;0;B
1551;0;0;0.3;4;0.887;16.6;4.0;0;2;Sudeste;Medio;0;C
1552;0;1;-9.4;4;1.087;0.4;1.0;0;5;Norte;Grande;0;A
1553;0;1;-27.3;1;0.612;3.8;8.0;1;1;Sudeste;Micro;0;A
1554;0;1;-30.5;2;0.772;1.0;4.0;0;7;Sudeste;Medio;1;A
1555;0;0;29.6;3;0.965;20.0;9.0;0;1;Nordeste;Medio;0;C
1556;0;0;-28.4;4;1.035;2.7;7.0;0;1;Sudeste;Micro;0;B
1557;0;1;-16.2;2;0.824;5.5;3.0;1;1;Sul;Micro;1;A
1558;1;1;-39.2;1;0.781;4.5;;1;2;Sul;Grande;0;A
1559;0;0;44.1;3;0.857;5.2;4.0;1;0;Centro-Oeste;Grande;0;C
1560;0;0;26.1;5;0.96;1.9;7.0;1;2;Centro-Oeste;Medio;0;C
1561;0;0;33.6;5;1.194;6.3;9.0;0;0;Centro-Oeste;Medio;0;B
1562;0;0;11.9;6;1.099;18.5;6.0;1;2;Sul;Micro;0;B
1563;0;0;20.6;4;1.137;11.4;6.0;1;1;Sul;Medio;0;B
1564;0;0;12.2;10;1.249;1.7;8.0;1;2;Sul;Medio;0;B
1565;0;0;-3.3;2;1.169;2.0;5.0;0;2;Sudeste;Medio;0;C
1566;0;1;17.4;3;0.648;3.7;1.0;1;2;Sudeste;Grande;0;A
1567;0;0;22.1;1;1.122;2.5;7.0;1;1;Sudeste;Medio;0;B
1568;1;1;-34.5;1;0.846;1.0;4.0;1;1;Sudeste;Micro;0;A
1569;0;0;-23.3;4;0.701;7.2;;1;1;Nordeste;Medio;0;B
1570;0;0;-12.3;1;0.682;2.3;9.0;1;3;Sudeste;Micro;0;B
1571;0;0;9.1;2;1.148;10.6;7.0;1;0;Sudeste;Micro;0;B
1572;0;1;-31.0;1;0.656;1.7;7.0;0;2;Norte;Micro;0;A
1573;0;0;26.7;3;0.948;0.2;5.0;1;2;Sudeste;Micro;0;B
1574;1;1;-12.4;0;0.84;0.4;5.0;1;3;Centro-Oeste;Medio;0;A
1575;0;1;-23.0;0;0.783;0.2;5.0;1;2;Nordeste;Medio;0;A
1576;0;1;-18.0;1;0.767;2.0;6.0;1;4;Nordeste;Medio;0;A
1577;0;0;5.5;3;1.379;2.5;7.0;0;0;Sul;Medio;0;B
1578;0;0;3.3;2;0.995;3.7;6.0;0;4;Nordeste;Micro;0;B
1579;0;0;15.7;6;1.107;2.0;4.0;0;1;Sudeste;Medio;0;B
1580;0;0;-2.3;2;0.921;4.9;7.0;0;0;Sudeste;Micro;0;B
1581;1;0;-15.3;2;1.278;0.5;7.0;0;1;Sudeste;Micro;0;B
1582;0;0;23.0;4;1.124;4.9;7.0;1;3;Nordeste;Medio;0;B
1583;0;0;-7.9;2;1.437;1.6;6.0;1;1;Sudeste;Micro;0;B
1584;0;1;6.8;1;0.811;1.2;4.0;0;3;Sudeste;Micro;1;A
1585;0;0;4.7;2;1.118;4.0;10.0;0;0;Centro-Oeste;Medio;1;B
1586;0;0;-0.9;1;1.041;4.3;5.0;0;0;Sudeste;Medio;0;B
1587;0;0;-10.7;4;1.396;2.8;8.0;0;0;Sul;Micro;0;C
1588;0;0;1.8;5;1.131;0.4;7.0;0;2;Sul;Grande;0;C
1589;0;1;-11.0;1;0.762;2.8;7.0;1;0;Sul;Medio;0;A
1590;1;1;-33.8;4;0.583;4.8;3.0;1;3;Sul;Grande;0;A
1591;0;0;22.7;2;0.565;0.6;4.0;0;0;Sul;Micro;0;B
1592;0;1;-40.1;3;0.8;2.2;4.0;0;5;Centro-Oeste;Medio;0;A
1593;1;1;0.3;1;0.713;0.7;1.0;0;1;Sul;Grande;0;A
1594;0;0;10.2;3;0.355;0.3;4.0;0;0;Sudeste;Medio;0;C
1595;1;1;-27.0;3;0.69;3.6;0.0;1;3;Nordeste;Medio;0;A
1596;0;0;15.7;5;0.821;8.3;5.0;0;3;Sudeste;Micro;0;C
1597;0;0;40.1;6;;6.9;4.0;0;0;Centro-Oeste;Micro;0;B
1598;0;0;31.1;4;1.036;1.1;5.0;1;0;Sul;Medio;0;B
1599;1;1;-10.7;1;1.052;2.9;3.0;0;3;Sul;Micro;0;A
1600;1;1;0.7;0;0.879;0.7;4.0;1;4;Sul;Grande;0;A
1601;0;0;-0.5;3;1.274;14.6;7.0;0;2;Sul;Micro;0;B
1602;1;1;-30.6;2;1.286;3.4;4.0;1;3;Sudeste;Grande;0;A
1603;0;1;-3.8;0;0.96;2.1;10.0;1;4;Sul;Grande;0;A
1604;0;1;-13.2;2;;0.2;8.0;0;1;Sul;Micro;0;A
1605;1;1;-23.8;0;0.917;0.5;4.0;0;3;Sul;Micro;0;A
1606;1;1;-1.9;1;1.048;0.6;;1;4;Sudeste;Grande;0;A
1607;0;0;8.9;4;0.976;4.9;4.0;0;1;Sul;Grande;0;C
1608;0;1;7.7;2;0.466;2.1;3.0;0;0;Sudeste;Micro;0;A
1609;1;1;-60.3;0;0.229;1.8;5.0;1;4;Sudeste;Micro;0;A
1610;0;0;-2.1;3;1.244;3.4;6.0;1;2;Centro-Oeste;Medio;0;B
1611;0;0;26.5;2;0.943;1.1;7.0;0;1;Sul;Medio;0;C
1612;1;1;15.0;2;0.705;0.5;7.0;1;3;Norte;Micro;0;A
1613;0;1;8.5;2;0.702;10.4;5.0;1;3;Centro-Oeste;Medio;0;A
1614;0;0;-4.7;3;0.903;1.7;7.0;0;0;Sul;Micro;1;B
1615;0;0;33.3;6;1.415;3.9;7.0;0;1;Nordeste;Micro;0;C
1616;0;0;-28.2;7;0.856;1.9;7.0;0;0;Nordeste;Micro;0;C
1617;0;0;-10.4;3;1.158;7.5;7.0;0;4;Sul;Micro;0;B
1618;1;1;-23.2;1;0.888;3.1;3.0;0;3;Sudeste;Micro;0;A
1619;0;0;17.1;2;0.723;2.2;9.0;0;2;Norte;Medio;0;B
1620;0;1;-37.6;1;0.907;2.9;6.0;0;1;Centro-Oeste;Micro;0;A
1621;0;0;5.2;3;0.797;3.4;6.0;0;1;Sul;Micro;0;B
1622;0;0;35.3;4;1.03;2.5;5.0;0;1;Sul;Micro;0;B
1623;0;0;-15.5;5;0.966;13.9;6.0;1;2;Sudeste;Grande;0;C
1624;1;1;-43.1;0;0.792;3.7;2.0;1;0;Sudeste;Micro;0;A
1625;1;1;-33.8;1;0.912;0.3;;1;2;Centro-Oeste;Micro;1;A
1626;0;0;55.8;5;0.856;5.6;9.0;0;2;Sudeste;Medio;0;B
1627;0;0;16.4;2;0.922;1.5;7.0;0;2;Sudeste;Grande;0;B
1628;0;0;-9.2;6;0.692;2.0;7.0;1;0;Centro-Oeste;Micro;0;C
1629;0;1;0.4;1;0.541;1.7;5.0;1;0;Sul;Medio;0;A
1630;1;1;-54.7;2;0.947;1.1;2.0;1;5;Sudeste;Medio;0;A
1631;0;0;5.4;4;0.968;8.8;8.0;0;1;Centro-Oeste;Medio;0;B
1632;0;1;-15.3;2;0.98;7.4;4.0;1;1;Nordeste;Micro;0;A
1633;0;0;30.2;6;0.841;3.9;5.0;1;4;Sudeste;Medio;0;C
1634;0;0;-20.8;4;0.88;17.8;8.0;0;2;Sudeste;Micro;0;B
1635;0;0;33.7;3;1.293;1.9;7.0;0;0;Sul;Medio;0;C
1636;0;0;28.5;1;1.1;0.9;5.0;0;0;Sudeste;Medio;0;B
1637;0;0;34.7;5;0.722;3.6;7.0;0;2;Sudeste;Micro;0;B
1638;1;1;-42.0;1;0.655;1.6;8.0;1;4;Sudeste;Grande;0;A
1639;0;0;42.7;0;1.239;0.9;3.0;0;1;Sudeste;Micro;0;C
1640;0;1;-55.6;0;0.743;1.3;8.0;1;4;Sudeste;Grande;0;A
1641;0;0;-17.0;4;1.318;20.0;;1;1;Sul;Medio;0;B
1642;0;1;-14.4;1;0.495;0.2;5.0;0;3;Sudeste;Micro;0;A
1643;0;0;0.4;4;1.317;7.5;10.0;0;1;Sul;Micro;0;B
