id_cliente,recencia_dias,freq_compras_ano,valor_total_ano,var_compras_ano_ant,ticket_medio,num_produtos_distintos,nps_score,canal_digital,segmento_A,segmento,porte,regiao
1337,34,22,47132.99,9.7,1214.48,6,5,0,0,B,Medio,Norte
1338,19,19,29941.32,1.5,2605.23,11,9,0,0,B,Micro,Centro-Oeste
1339,29,13,28621.54,6.3,5474.37,10,7,1,0,C,Medio,Sudeste
1340,32,16,65636.14,29.7,2457.95,2,5,1,0,B,Grande,Sul
1341,22,18,29606.35,-17.2,2657.41,5,8,0,0,C,Medio,Sudeste
1342,92,4,3351.96,-44.7,723.8,1,3,1,1,A,Micro,Sudeste
1343,97,13,17214.56,-77.1,785.57,1,1,1,1,A,Medio,Sul
1344,31,21,47149.34,-24.7,3543.95,8,6,0,0,B,Medio,Sudeste
1345,82,9,5952.94,0.4,793.05,1,3,1,1,A,Micro,Sudeste
1346,94,4,4072.6,-51.0,2031.71,1,6,1,1,A,Grande,Centro-Oeste
1347,91,6,4731.95,-12.6,488.43,2,5,1,1,A,Medio,Centro-Oeste
1348,93,4,6337.19,-5.8,847.6,1,7,0,1,A,Grande,Sul
1349,26,10,20243.97,-2.7,1862.08,5,5,0,0,B,Medio,Sudeste
1350,30,21,52341.03,18.3,4983.71,2,7,0,0,B,Micro,Centro-Oeste
1351,33,13,82095.52,42.7,1357.65,9,7,1,0,B,Micro,Sudeste
1352,29,17,37435.84,15.9,1532.13,16,5,1,0,B,Micro,Norte
1353,21,21,76301.11,5.3,1719.77,5,8,0,0,B,Grande,Centro-Oeste
1354,94,2,1088.06,-49.3,1177.5,1,6,1,1,A,Medio,Sul
1355,90,7,11302.64,-45.5,501.44,1,1,0,1,A,Medio,Sul
1356,76,7,10748.57,-17.2,828.36,2,5,1,1,A,Micro,Centro-Oeste
1357,24,10,31471.54,9.5,1845.16,7,8,1,0,B,Micro,Sul
1358,19,19,116382.56,4.6,2124.09,3,6,1,0,B,Medio,Sudeste
1359,20,18,44143.71,24.2,2446.56,5,4,0,0,B,Medio,Nordeste
1360,97,3,2512.38,-0.8,610.38,2,6,0,1,A,Micro,Sudeste
1361,25,15,21866.78,-21.4,3352.44,5,5,1,0,B,Medio,Sudeste
1362,20,21,58381.66,-11.1,4371.27,3,6,1,0,B,Micro,Centro-Oeste
1363,31,13,43495.4,19.7,2650.05,5,9,0,0,B,Micro,Sudeste
1364,25,11,95768.29,9.8,1211.35,3,6,1,0,B,Medio,Sudeste
1365,22,18,42643.27,22.0,1644.07,4,7,0,0,B,Micro,Nordeste
1366,21,20,82706.76,2.8,3243.92,4,7,1,0,B,Grande,Sudeste
1367,22,22,40323.22,28.8,2319.85,4,7,0,0,B,Micro,Nordeste
1368,84,4,7294.84,-23.2,1389.67,1,3,1,1,A,Micro,Nordeste
1369,28,19,146153.08,5.9,3643.43,7,6,0,0,B,Micro,Sul
1370,105,7,10908.79,-53.1,1142.2,1,3,1,1,A,Medio,Sul
1371,92,5,6669.98,-40.8,600.84,1,5,1,1,A,Micro,Sul
1372,32,18,55318.72,36.6,3022.48,5,7,0,0,C,Medio,Sul
1373,23,19,81377.25,3.0,5104.56,6,10,0,0,C,Micro,Sul
1374,86,5,6522.38,-65.6,1359.62,1,4,1,1,A,Micro,Centro-Oeste
1375,30,17,32479.1,-6.9,1275.79,11,8,1,0,B,Micro,Sul
1376,101,5,3246.07,-6.9,546.85,1,3,0,1,A,Medio,Sudeste
1377,25,18,56791.61,23.2,2512.53,7,7,0,0,B,Grande,Norte
1378,36,12,44784.06,-4.8,2957.9,14,6,0,0,C,Micro,Sul
1379,36,16,35657.14,27.8,3371.95,7,9,0,0,C,Medio,Norte
1380,19,15,24614.87,-9.6,3747.04,4,3,0,0,B,Grande,Sudeste
1381,89,4,4940.55,-23.3,683.0,1,3,1,1,A,Micro,Sul
1382,24,20,38130.23,14.0,2353.21,5,8,1,0,B,Medio,Centro-Oeste
1383,77,4,6707.8,6.2,1261.52,1,2,1,1,A,Micro,Centro-Oeste
1384,31,15,31938.83,8.4,2140.12,6,9,1,0,C,Grande,Nordeste
1385,19,16,66888.75,7.2,1490.97,8,4,1,0,C,Medio,Centro-Oeste
1386,15,16,37471.52,53.9,6022.14,6,5,0,0,B,Grande,Norte
1387,106,5,9227.37,-38.7,1395.95,2,5,1,1,A,Medio,Sudeste
1388,101,8,11260.96,-48.9,619.1,1,0,1,1,A,Micro,Sul
1389,80,7,7268.16,-21.5,881.2,1,7,1,1,A,Grande,Centro-Oeste
1390,22,13,59334.66,8.3,1844.56,4,6,0,0,C,Micro,Norte
1391,33,20,76468.12,11.4,4552.36,3,9,0,0,B,Micro,Nordeste
1392,83,9,9056.27,20.8,2853.71,2,5,1,1,A,Medio,Sudeste
1393,32,14,28451.23,25.6,2137.85,5,6,0,0,B,Medio,Sudeste
1394,28,21,54934.98,-22.1,2584.52,4,4,0,0,C,Grande,Norte
1395,82,3,5374.65,-2.6,697.76,1,6,1,1,A,Micro,Sudeste
1396,25,14,16589.33,34.4,2307.06,7,7,0,0,C,Medio,Nordeste
1397,21,15,31325.7,40.8,1652.48,6,7,0,0,C,Medio,Norte
1398,21,19,23318.38,14.7,1149.6,4,7,0,0,C,Micro,Sudeste
1399,31,17,112579.93,16.5,4751.88,10,6,1,0,B,Micro,Centro-Oeste
1400,81,3,2859.15,-45.0,1050.66,3,6,0,1,A,Micro,Centro-Oeste
1401,100,4,3420.1,-29.7,624.87,1,6,1,1,A,Micro,Sul
1402,90,6,7759.48,-20.3,1025.13,2,5,1,1,A,Grande,Nordeste
1403,100,8,8493.87,-27.6,759.31,2,0,0,1,A,Medio,Sudeste
1404,22,9,40535.21,1.0,4611.04,8,6,1,0,B,Medio,Norte
1405,21,19,35876.02,30.0,804.94,3,5,0,0,B,Grande,Sudeste
1406,24,18,60467.93,3.2,909.04,3,4,1,0,C,Micro,Nordeste
1407,82,2,1128.55,-16.9,789.74,2,3,1,1,A,Medio,Sudeste
1408,29,16,37783.82,32.3,7714.8,8,7,0,0,B,Micro,Sul
1409,21,14,39435.17,-4.5,2559.08,5,7,1,0,B,Grande,Nordeste
1410,24,11,21672.93,18.1,1649.1,11,9,0,0,B,Micro,Sul
1411,23,13,79821.11,33.3,3433.77,6,7,1,0,C,Grande,Sudeste
1412,19,15,67644.23,9.2,3741.27,8,4,0,0,B,Micro,Nordeste
1413,17,19,42606.94,11.1,2793.34,6,6,0,0,C,Micro,Nordeste
1414,104,4,5150.03,39.2,393.83,2,6,1,1,A,Medio,Sudeste
1415,28,14,33471.12,9.2,2315.5,7,5,1,0,B,Micro,Centro-Oeste
1416,92,11,11439.37,7.5,738.91,3,4,1,1,A,Medio,Sudeste
1417,88,3,4493.2,-2.2,775.76,2,6,1,1,A,Micro,Sudeste
1418,99,6,8017.62,-20.1,761.95,2,5,0,1,A,Medio,Sudeste
1419,100,6,6469.27,-29.9,1594.17,2,5,1,1,A,Micro,Centro-Oeste
1420,88,5,3830.84,19.3,616.6,2,6,1,1,A,Micro,Centro-Oeste
1421,96,3,4742.97,-44.4,999.45,3,7,1,1,A,Micro,Norte
1422,88,5,5466.51,-26.7,715.77,1,2,1,1,A,Medio,Norte
1423,22,20,103953.0,4.2,3171.47,9,7,1,0,C,Micro,Sul
1424,86,5,7706.76,-19.1,1375.94,1,3,1,1,A,Micro,Sudeste
1425,19,15,47579.97,-32.0,1636.99,5,7,0,0,B,Micro,Sul
1426,88,1,635.66,38.9,384.69,1,4,1,1,A,Micro,Sudeste
1427,25,13,36647.97,28.3,4216.57,5,9,0,0,C,Medio,Sudeste
1428,23,16,51461.6,9.8,3611.66,9,7,0,0,C,Grande,Nordeste
1429,23,19,70600.26,25.3,2507.72,3,6,1,0,B,Micro,Sudeste
1430,28,20,38488.01,-5.5,2979.82,4,6,1,0,B,Medio,Sul
1431,101,5,9912.35,-88.8,1931.72,2,5,0,1,A,Medio,Sul
1432,30,16,24653.13,25.1,5803.71,1,8,0,0,C,Micro,Norte
1433,24,14,71252.02,24.8,2347.35,2,6,0,0,C,Medio,Centro-Oeste
1434,20,12,24149.39,7.4,1750.45,2,5,0,0,C,Micro,Sul
1435,26,17,62781.91,-0.3,2048.61,9,5,0,0,B,Medio,Sul
1436,88,5,4705.74,10.0,1283.77,1,3,1,1,A,Micro,Centro-Oeste
1437,23,12,32247.96,-6.1,2671.46,8,9,0,0,C,Medio,Sul
1438,102,4,7685.37,-14.1,287.7,2,2,1,1,A,Medio,Norte
1439,25,17,121377.0,0.1,1042.6,8,6,0,0,B,Micro,Centro-Oeste
1440,84,6,7511.14,-48.5,2310.33,5,3,0,1,A,Micro,Sul
1441,21,18,55694.49,16.7,2205.24,4,9,0,0,C,Grande,Sul
1442,82,3,3367.65,13.7,974.99,3,3,1,1,A,Micro,Nordeste
1443,81,5,6849.99,-38.8,460.19,2,5,1,1,A,Medio,Sudeste
1444,27,13,17749.25,19.7,3951.09,4,8,0,0,B,Grande,Sudeste
1445,21,17,103636.91,5.6,2391.82,8,6,1,0,B,Medio,Norte
1446,26,12,30994.01,51.8,5363.96,1,7,0,0,B,Medio,Nordeste
1447,88,2,1556.34,-5.2,1509.68,3,8,0,1,A,Medio,Nordeste
1448,77,2,2947.43,5.8,1310.88,2,2,1,1,A,Grande,Centro-Oeste
1449,23,14,18991.46,-2.2,6264.58,7,7,0,0,B,Medio,Sudeste
1450,23,17,23813.97,16.1,6467.43,6,8,0,0,C,Medio,Sul
1451,22,12,27653.0,37.9,2276.23,3,7,1,0,C,Micro,Norte
1452,23,13,16895.62,17.1,2035.53,8,6,0,0,B,Grande,Sudeste
1453,16,12,24649.04,-11.4,2639.22,8,6,1,0,C,Medio,Sudeste
1454,30,17,48310.5,13.7,2141.66,7,8,0,0,B,Micro,Nordeste
1455,19,8,29250.41,34.1,1994.35,6,8,0,0,B,Grande,Sul
1456,24,12,22084.9,46.8,955.64,5,8,0,0,B,Medio,Sudeste
1457,22,14,19760.84,3.6,2471.66,7,7,0,0,B,Micro,Sul
1458,24,22,39761.75,41.4,2906.37,6,7,0,0,B,Medio,Sudeste
1459,26,22,48025.71,20.8,6781.72,5,6,1,0,B,Micro,Sul
1460,86,5,11437.45,6.5,1501.82,2,2,1,1,A,Grande,Sul
1461,99,7,12234.68,-21.2,555.39,2,4,1,1,A,Micro,Sul
1462,83,2,2956.0,-15.0,654.58,1,5,1,1,A,Medio,Centro-Oeste
1463,25,14,22925.91,-1.4,2631.21,11,6,0,0,B,Medio,Centro-Oeste
1464,76,3,2866.05,-18.0,684.94,1,4,1,1,A,Micro,Sudeste
1465,92,5,3659.33,-37.4,1867.42,2,2,1,1,A,Grande,Nordeste
1466,20,17,45330.14,19.7,2868.74,12,7,1,0,B,Medio,Sudeste
1467,27,24,132317.62,2.8,1323.95,3,6,0,0,B,Micro,Sudeste
1468,23,15,25194.57,13.6,4401.28,4,6,1,0,B,Medio,Nordeste
1469,28,20,101502.87,24.3,1807.86,4,8,0,0,B,Grande,Sudeste
1470,27,13,90332.36,10.7,2315.34,5,6,0,0,C,Micro,Nordeste
1471,19,16,16729.9,36.2,2305.99,6,6,0,0,C,Micro,Sul
1472,24,12,30120.51,29.4,2551.23,9,8,1,0,C,Micro,Nordeste
1473,31,13,35985.34,39.9,2377.0,7,7,1,0,B,Micro,Sul
1474,92,2,3043.19,35.7,1356.29,2,4,1,1,A,Medio,Nordeste
1475,30,8,14793.27,-7.7,2788.3,7,7,0,0,C,Medio,Sudeste
1476,102,3,3655.89,8.8,781.23,2,2,0,1,A,Micro,Nordeste
1477,81,9,5463.07,-0.8,1335.63,1,4,0,1,A,Micro,Sul
1478,29,24,56158.35,49.0,2900.99,4,6,1,0,B,Micro,Sudeste
1479,87,7,3125.03,-4.1,853.37,2,7,1,1,A,Grande,Nordeste
1480,31,26,63329.41,8.4,1815.83,3,7,0,0,C,Micro,Sudeste
1481,36,25,35535.13,43.0,2549.28,4,7,1,0,B,Grande,Centro-Oeste
1482,30,12,35925.58,17.4,1418.89,4,6,0,0,B,Medio,Centro-Oeste
1483,24,12,22847.54,15.2,3687.42,6,4,0,0,B,Micro,Sudeste
1484,38,12,10308.13,23.1,2100.97,4,8,0,0,B,Grande,Centro-Oeste
1485,98,4,6389.28,19.1,1052.23,2,6,1,1,A,Medio,Sudeste
1486,28,22,145278.08,25.6,2638.58,5,7,1,0,B,Medio,Nordeste
1487,26,12,17341.75,34.9,3554.43,7,6,1,0,B,Grande,Sul
1488,22,18,42300.98,19.8,3841.49,3,7,0,0,B,Micro,Sudeste
1489,26,13,69904.64,16.8,3736.3,7,9,0,0,B,Micro,Nordeste
1490,98,4,6879.64,-5.9,2239.32,1,4,0,1,A,Medio,Nordeste
1491,96,3,4023.42,-59.5,682.36,1,4,1,1,A,Micro,Sudeste
1492,98,4,7374.96,-54.1,1500.48,1,10,1,1,A,Micro,Centro-Oeste
1493,84,1,435.67,-45.0,488.59,5,6,1,1,A,Micro,Sudeste
1494,26,13,35931.98,-20.3,2154.24,12,8,0,0,C,Micro,Sul
1495,22,14,62336.48,-6.3,1859.7,8,8,0,0,C,Medio,Sudeste
1496,35,15,78004.52,22.1,2625.31,3,9,0,0,B,Micro,Sudeste
1497,23,14,42034.1,-16.6,4468.41,6,7,0,0,B,Medio,Sudeste
1498,13,13,53331.37,43.5,3894.92,8,5,1,0,B,Medio,Sul
1499,93,3,2746.63,-19.6,936.67,2,6,0,1,A,Micro,Nordeste
1500,82,5,2115.08,-0.2,748.15,1,4,0,1,A,Micro,Nordeste
1501,26,18,27083.8,5.9,3431.61,4,6,0,0,C,Medio,Centro-Oeste
1502,27,11,37333.43,31.5,1164.22,3,6,0,0,B,Micro,Sudeste
1503,29,6,13085.94,20.6,1847.61,6,8,1,0,C,Medio,Sudeste
1504,104,4,6392.15,22.1,1189.76,1,5,0,1,A,Grande,Norte
1505,30,14,37341.91,25.1,2898.83,5,5,0,0,B,Micro,Centro-Oeste
1506,90,3,2328.87,-2.6,670.01,2,8,1,1,A,Medio,Sul
1507,90,4,4156.79,-20.8,1443.0,4,3,1,1,A,Medio,Nordeste
1508,34,16,24205.95,9.7,3556.02,8,4,0,0,B,Micro,Norte
1509,88,5,11059.34,30.5,698.48,1,6,1,1,A,Grande,Nordeste
1510,99,5,3570.88,-38.1,332.62,1,4,0,1,A,Grande,Centro-Oeste
1511,103,7,5967.77,-28.5,807.74,1,2,1,1,A,Micro,Centro-Oeste
1512,99,5,4322.75,-20.6,1053.21,2,4,1,1,A,Medio,Sudeste
1513,21,13,69683.27,35.6,1164.36,7,5,1,0,B,Grande,Nordeste
1514,33,20,64134.44,40.3,2534.15,8,6,0,0,B,Grande,Nordeste
1515,114,3,2625.03,-13.1,1977.77,4,3,0,1,A,Medio,Sul
1516,92,5,4907.51,-22.1,570.52,1,4,1,1,A,Medio,Sul
1517,83,3,5505.24,-67.7,462.07,3,4,0,1,A,Micro,Sudeste
1518,22,19,87539.11,22.2,2666.82,8,7,0,0,B,Grande,Norte
1519,94,8,8989.17,-6.8,1823.18,1,4,0,1,A,Micro,Nordeste
1520,18,12,37231.17,-11.3,2848.52,8,7,0,0,B,Medio,Sul
1521,92,8,10784.32,8.1,797.41,1,6,1,1,A,Micro,Sudeste
1522,97,7,8817.89,1.6,870.78,2,1,1,1,A,Micro,Sudeste
1523,17,17,60508.08,6.9,3180.0,6,5,0,0,C,Micro,Nordeste
1524,26,19,42235.49,31.8,3001.46,3,5,0,0,B,Grande,Norte
1525,86,9,22549.39,-54.9,3023.95,1,3,0,1,A,Micro,Norte
1526,29,9,21292.98,19.8,2248.93,7,4,0,0,C,Medio,Sudeste
1527,32,11,29884.88,24.1,1641.38,8,6,1,0,B,Micro,Sudeste
1528,17,22,64672.68,-6.2,2148.9,7,6,0,0,C,Micro,Sudeste
1529,22,15,119647.98,65.1,1273.87,4,7,1,0,B,Micro,Sul
1530,22,13,41112.84,49.7,1700.27,5,4,0,0,B,Medio,Nordeste
1531,26,13,68638.06,0.7,696.93,3,7,1,0,C,Micro,Norte
1532,81,5,10002.89,-3.8,1197.71,1,2,1,1,A,Micro,Nordeste
1533,21,19,49259.5,19.4,1212.0,5,4,0,0,B,Micro,Nordeste
1534,21,16,76197.94,62.4,1505.29,5,5,0,0,B,Micro,Sudeste
1535,100,2,790.42,-36.6,1054.54,1,4,0,1,A,Grande,Norte
1536,86,4,7574.59,27.7,359.36,2,5,1,1,A,Grande,Nordeste
1537,81,12,9104.84,-21.0,734.45,1,5,0,1,A,Micro,Norte
1538,20,13,27037.52,32.6,3315.71,6,7,0,0,B,Medio,Sudeste
1539,30,12,19377.57,10.2,2009.67,7,5,0,0,B,Grande,Sudeste
1540,25,17,66458.64,27.6,3579.93,2,4,1,0,B,Micro,Sul
1541,79,3,3352.04,-39.0,1057.18,2,0,1,1,A,Medio,Nordeste
1542,20,22,56750.45,45.1,2870.3,4,5,0,0,B,Grande,Centro-Oeste
1543,15,14,39401.62,20.0,1858.41,5,5,1,0,C,Micro,Sudeste
1544,16,17,57781.89,11.5,5000.89,3,8,0,0,B,Micro,Centro-Oeste
1545,37,13,27344.83,26.1,2020.1,2,7,1,0,B,Grande,Centro-Oeste
1546,29,15,27162.38,-0.4,3972.69,6,6,0,0,B,Medio,Sudeste
1547,13,25,40603.81,-28.8,4723.77,10,5,1,0,C,Micro,Sul
1548,20,10,14450.95,29.7,3225.21,5,7,1,0,B,Micro,Centro-Oeste
1549,23,11,31179.39,-3.1,3697.3,7,7,1,0,C,Micro,Sudeste
1550,29,13,80151.37,5.7,2003.24,5,5,0,0,B,Medio,Norte
1551,27,22,43522.48,21.7,3746.14,4,4,0,0,C,Medio,Sudeste
1552,76,4,4089.84,13.7,730.04,4,1,0,1,A,Grande,Norte
1553,89,3,2793.82,-10.8,1086.18,1,8,1,1,A,Micro,Sudeste
1554,90,14,22093.64,38.7,736.23,2,4,0,1,A,Medio,Sudeste
1555,23,16,50944.7,21.5,1413.33,3,9,0,0,C,Medio,Nordeste
1556,22,23,52351.85,10.2,1413.95,5,7,0,0,B,Micro,Sudeste
1557,112,6,4569.9,-8.0,857.93,2,3,1,1,A,Micro,Sul
1558,102,3,5626.34,-26.1,3947.56,1,6,1,1,A,Grande,Sul
1559,26,15,53991.02,10.5,1626.02,4,4,1,0,C,Grande,Centro-Oeste
1560,20,13,34661.71,16.9,3616.91,8,7,1,0,C,Medio,Centro-Oeste
1561,21,14,55900.05,39.6,2937.81,6,9,0,0,B,Medio,Centro-Oeste
1562,20,19,61599.43,4.5,2839.42,2,6,1,0,B,Micro,Sul
1563,24,16,62082.52,27.4,3810.17,3,6,1,0,B,Medio,Sul
1564,25,17,50574.86,9.5,6431.54,6,8,1,0,B,Medio,Sul
1565,24,10,23930.87,13.0,1124.22,4,5,0,0,C,Medio,Sudeste
1566,81,8,3435.54,1.8,312.32,1,1,1,1,A,Grande,Sudeste
1567,24,10,32718.46,14.6,2236.69,7,7,1,0,B,Medio,Sudeste
1568,97,3,1268.97,-16.6,590.82,1,4,1,1,A,Micro,Sudeste
1569,24,19,61264.97,12.1,1581.15,2,6,1,0,B,Medio,Nordeste
1570,23,15,41127.08,-11.9,1271.28,5,9,1,0,B,Micro,Sudeste
1571,22,9,21366.68,20.9,4080.73,3,7,1,0,B,Micro,Sudeste
1572,97,5,9420.35,-37.2,1553.92,4,7,0,1,A,Micro,Norte
1573,25,24,120287.06,15.4,4082.52,15,5,1,0,B,Micro,Sudeste
1574,90,2,1103.63,-3.6,586.15,1,5,1,1,A,Medio,Centro-Oeste
1575,87,7,9218.38,36.4,500.52,5,5,1,1,A,Medio,Nordeste
1576,81,10,24617.26,-9.9,905.35,1,6,1,1,A,Medio,Nordeste
1577,26,21,54573.25,51.4,3476.9,4,7,0,0,B,Medio,Sul
1578,23,18,100992.71,29.1,3798.1,6,6,0,0,B,Micro,Nordeste
1579,21,18,51250.26,12.3,4182.31,7,4,0,0,B,Medio,Sudeste
1580,19,18,27878.47,2.4,2846.63,8,7,0,0,B,Micro,Sudeste
1581,20,18,75415.23,10.9,2554.44,7,7,0,0,B,Micro,Sudeste
1582,26,15,30528.52,39.6,1918.13,3,7,1,0,B,Medio,Nordeste
1583,17,22,55100.22,23.7,8139.34,8,6,1,0,B,Micro,Sudeste
1584,101,3,1898.73,-53.3,1967.82,1,4,0,1,A,Micro,Sudeste
1585,39,10,18758.18,14.6,2660.62,6,10,0,0,B,Medio,Centro-Oeste
1586,19,16,70500.01,28.0,1629.08,5,5,0,0,B,Medio,Sudeste
1587,26,15,36481.51,39.0,2200.25,7,8,0,0,C,Micro,Sul
1588,25,15,58397.89,-13.4,1890.56,3,7,0,0,C,Grande,Sul
1589,67,4,5575.58,-22.3,1622.79,4,7,1,1,A,Medio,Sul
1590,94,5,3564.84,-39.1,1623.6,1,3,1,1,A,Grande,Sul
1591,23,11,32632.2,-19.2,2250.7,1,4,0,0,B,Micro,Sul
1592,89,5,5872.82,-32.9,2562.98,3,4,0,1,A,Medio,Centro-Oeste
1593,93,4,10878.94,-54.5,638.59,1,1,0,1,A,Grande,Sul
1594,23,12,57958.19,26.8,3582.81,7,4,0,0,C,Medio,Sudeste
1595,82,5,9480.49,-19.6,911.17,3,0,1,1,A,Medio,Nordeste
1596,27,22,82689.8,35.7,545.22,8,5,0,0,C,Micro,Sudeste
1597,26,14,50725.86,1.0,6226.78,8,4,0,0,B,Micro,Centro-Oeste
1598,27,12,26532.69,17.6,1281.45,7,5,1,0,B,Medio,Sul
1599,88,9,15456.82,-2.0,374.92,1,3,0,1,A,Micro,Sul
1600,90,3,2283.59,-13.7,1035.66,1,4,1,1,A,Grande,Sul
1601,20,15,32778.96,5.9,4478.94,10,7,0,0,B,Micro,Sul
1602,89,9,3769.4,-24.4,1155.27,2,4,1,1,A,Grande,Sudeste
1603,105,6,5178.99,-26.1,747.65,2,10,1,1,A,Grande,Sul
1604,90,2,1824.94,-75.2,1347.19,1,8,0,1,A,Micro,Sul
1605,101,4,5489.14,29.7,897.84,3,4,0,1,A,Micro,Sul
1606,100,4,3818.95,-35.3,1303.42,3,5,1,1,A,Grande,Sudeste
1607,21,14,57344.8,13.8,1812.41,9,4,0,0,C,Grande,Sul
1608,88,6,6311.37,-62.9,551.6,4,3,0,1,A,Micro,Sudeste
1609,101,6,4685.64,-51.5,642.78,2,5,1,1,A,Micro,Sudeste
1610,19,15,67279.45,1.3,3800.75,6,6,1,0,B,Medio,Centro-Oeste
1611,31,19,76645.91,3.0,2821.78,3,7,0,0,C,Medio,Sul
1612,94,6,4953.29,-21.9,403.38,3,7,1,1,A,Micro,Norte
1613,97,5,4492.89,-25.8,1305.68,1,5,1,1,A,Medio,Centro-Oeste
1614,20,15,61363.53,36.8,6230.43,4,7,0,0,B,Micro,Sul
1615,23,16,67748.74,-28.3,1644.64,11,7,0,0,C,Micro,Nordeste
1616,24,14,18793.65,29.2,2492.28,6,7,0,0,C,Micro,Nordeste
1617,20,21,40660.03,13.3,5105.71,4,7,0,0,B,Micro,Sul
1618,92,3,2591.77,-33.6,884.47,2,3,0,1,A,Micro,Sudeste
1619,22,10,28540.32,-0.5,1869.45,9,9,0,0,B,Medio,Norte
1620,73,5,6668.75,-11.3,1887.65,1,6,0,1,A,Micro,Centro-Oeste
1621,16,17,29754.27,28.1,1251.21,6,6,0,0,B,Micro,Sul
1622,17,11,16249.44,11.5,3303.39,8,5,0,0,B,Micro,Sul
1623,19,15,37579.92,35.1,2458.18,2,6,1,0,C,Grande,Sudeste
1624,103,2,2516.77,-14.2,545.62,1,2,1,1,A,Micro,Sudeste
1625,90,2,2138.97,-10.8,1257.42,1,3,1,1,A,Micro,Centro-Oeste
1626,27,26,43895.19,19.1,3044.99,5,9,0,0,B,Medio,Sudeste
1627,20,16,34284.22,-3.4,2991.53,5,7,0,0,B,Grande,Sudeste
1628,20,13,47177.49,1.2,2827.64,9,7,1,0,C,Micro,Centro-Oeste
1629,98,4,5248.59,2.7,767.47,2,5,1,1,A,Medio,Sul
1630,90,3,3926.38,6.1,2769.73,2,2,1,1,A,Medio,Sudeste
1631,34,17,44678.77,24.1,3695.09,8,8,0,0,B,Medio,Centro-Oeste
1632,96,4,5392.98,6.0,650.12,1,4,1,1,A,Micro,Nordeste
1633,28,21,65296.47,5.3,3484.19,6,5,1,0,C,Medio,Sudeste
1634,24,16,39131.9,25.7,2631.82,5,8,0,0,B,Micro,Sudeste
1635,25,15,57699.48,-18.1,5909.07,7,7,0,0,C,Medio,Sul
1636,17,17,46783.59,8.5,1146.0,5,5,0,0,B,Medio,Sudeste
1637,29,15,35432.81,26.3,2168.88,7,7,0,0,B,Micro,Sudeste
1638,94,6,3394.94,-37.1,1081.63,1,8,1,1,A,Grande,Sudeste
1639,27,21,105917.34,-6.9,7234.93,6,3,0,0,C,Micro,Sudeste
1640,98,4,3168.96,-23.7,1854.8,2,8,1,1,A,Grande,Sudeste
1641,21,17,24186.27,19.1,1193.29,10,7,1,0,B,Medio,Sul
1642,96,6,9030.43,-57.7,2009.92,3,5,0,1,A,Micro,Sudeste
1643,22,9,36335.31,0.4,1238.5,5,10,0,0,B,Micro,Sul
1644,79,1,1647.77,5.9,1993.85,2,1,1,1,A,Grande,Sudeste
1645,105,6,6649.52,17.3,663.11,1,7,1,1,A,Micro,Sul
1646,25,17,37710.95,26.8,2571.32,9,7,0,0,C,Micro,Nordeste
1647,86,6,9904.28,-28.4,1318.55,3,2,0,1,A,Micro,Sudeste
1648,15,21,120719.14,-12.0,3314.01,4,8,1,0,C,Medio,Centro-Oeste
1649,27,14,50748.19,-18.5,1581.59,7,7,1,0,C,Medio,Norte
1650,87,3,1728.48,-16.6,1069.71,3,3,1,1,A,Micro,Sudeste
1651,36,19,66061.63,22.0,2020.92,9,6,1,0,B,Micro,Sul
1652,80,7,3475.91,-2.6,1439.23,2,8,1,1,A,Micro,Sudeste
1653,88,1,1435.9,-19.3,560.32,1,3,1,1,A,Micro,Sudeste
1654,28,18,47934.43,21.0,931.45,1,7,0,0,B,Micro,Centro-Oeste
1655,30,10,66720.82,59.9,1977.96,1,6,0,0,C,Medio,Sudeste
1656,83,6,2474.93,-65.6,737.26,1,5,1,1,A,Micro,Sul
1657,27,12,22145.73,39.3,3574.3,5,6,0,0,B,Micro,Sudeste
1658,25,11,18830.83,-0.6,1775.36,7,7,0,0,B,Micro,Sudeste
1659,23,10,22351.5,20.0,2264.52,6,5,1,0,C,Grande,Centro-Oeste
1660,109,8,6098.81,35.6,1608.71,3,5,0,1,A,Grande,Sudeste
1661,22,20,26738.61,6.8,1338.04,6,6,1,0,B,Medio,Sudeste
1662,34,16,74194.61,2.6,975.25,5,4,0,0,B,Micro,Nordeste
1663,16,10,21056.18,-43.2,1671.91,6,6,0,0,B,Micro,Centro-Oeste
1664,24,17,66041.11,11.4,4533.48,5,9,0,0,C,Micro,Sudeste
1665,23,19,48143.4,23.1,2188.7,5,4,1,0,C,Micro,Sul
1666,90,1,407.8,1.7,1129.34,1,3,1,1,A,Medio,Sul
1667,21,15,54744.01,-16.0,1267.11,4,8,0,0,B,Medio,Sudeste
1668,21,19,158392.2,2.7,1504.52,4,10,0,0,B,Grande,Sul
1669,86,2,2908.04,0.2,526.83,1,1,0,1,A,Grande,Sul
1670,22,20,58717.63,7.6,3192.69,11,6,1,0,B,Micro,Sudeste
1671,23,13,36885.74,25.7,3736.46,5,5,0,0,B,Medio,Sul
1672,29,14,25283.25,11.9,2023.04,5,8,1,0,B,Micro,Nordeste
1673,25,18,29409.44,21.7,3245.65,1,5,0,0,C,Micro,Sul
1674,86,9,19629.02,-6.9,2659.43,1,4,1,1,A,Medio,Sudeste
1675,33,19,43770.81,26.9,1771.08,3,4,1,0,C,Micro,Sudeste
